Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09750,0.01756,1.94309,2.18364,0.08953,0.00000,0.00000,
0.000,5.09875,0.01756,2.88325,2.58889,0.08956,0.00000,0.00000,
0.000,5.09500,0.01924,2.14368,2.65331,0.09801,0.00000,0.00000,
0.000,5.09500,0.01819,2.14368,2.65331,0.09269,0.00000,0.00000,
0.000,5.09750,0.01819,1.63814,2.83596,0.09273,0.00000,0.00000,
0.000,5.09625,0.01819,1.55170,1.78898,0.09271,0.00000,0.00000,
0.001,5.09875,0.01819,1.42939,1.58514,0.09275,0.00000,0.00000,
0.002,5.10000,0.01840,2.79356,2.42500,0.09384,0.00000,0.00000,
0.003,5.09875,0.01840,3.06916,0.01468,0.09382,0.00000,0.00000,
0.004,5.09875,0.01903,1.59410,0.63683,0.09702,0.00000,0.00000,
0.005,5.09500,0.01840,2.78785,2.17548,0.09375,0.00000,0.00000,
0.006,5.09875,0.01777,0.92955,1.27528,0.09062,0.00000,0.00000,
0.007,5.09625,0.01903,0.56996,1.29404,0.09697,0.00000,0.00000,
0.008,5.09625,0.01840,1.30301,1.43102,0.09377,0.00000,0.00000,
0.009,5.09625,0.01840,1.30301,1.43102,0.09377,0.00000,0.00000,
0.010,5.09750,0.01798,1.03882,1.13259,0.09167,0.00000,0.00000,
0.011,5.09750,0.01840,2.95827,2.74137,0.09380,0.00000,0.00000,
0.012,5.09750,0.01861,0.96951,0.69880,0.09486,0.00000,0.00000,
0.013,5.09750,0.01840,0.61563,0.99560,0.09380,0.00000,0.00000,
0.014,5.09750,0.01798,1.65770,0.00000,0.09167,0.00000,0.00000,
0.015,5.09750,0.01903,1.98713,1.37313,0.09700,0.00000,0.00000,
0.016,5.09750,0.01777,1.60715,1.81508,0.09060,0.00000,0.00000,
0.017,5.09750,0.01777,0.89612,0.90509,0.09060,0.00000,0.00000,
0.018,5.09625,0.01840,0.71510,1.79225,0.09377,0.00000,0.00000,
0.019,5.09875,0.01903,2.35161,2.59215,0.09702,0.00000,0.00000,
0.020,5.09500,0.01777,2.35161,2.59215,0.09056,0.00000,0.00000,
0.021,5.10125,0.01945,3.08139,0.08072,0.09920,0.00000,0.00000,
0.022,5.09625,0.01882,3.08139,0.08072,0.09591,0.00000,0.00000,
0.023,5.09750,0.01819,2.48859,0.76321,0.09273,0.00000,0.00000,
0.024,5.09875,0.01903,3.10340,0.01060,0.09702,0.00000,0.00000,
0.025,5.09875,0.01945,1.36987,2.00914,0.09915,0.00000,0.00000,
0.026,5.09750,0.01945,1.62672,2.99496,0.09913,0.00000,0.00000,
0.027,5.09750,0.01798,2.28067,1.64221,0.09167,0.00000,0.00000,
0.028,5.09750,0.01777,2.42744,1.87052,0.09060,0.00000,0.00000,
0.029,5.09500,0.01798,2.19668,1.09834,0.09162,0.00000,0.00000,
0.030,5.09625,0.01819,2.77724,2.38993,0.09271,0.00000,0.00000,
0.031,5.09500,0.01756,2.10454,0.00652,0.08949,0.00000,0.00000,
0.032,5.09750,0.01736,2.10454,0.00652,0.08847,0.00000,0.00000,
0.033,5.09875,0.01882,1.50272,0.00815,0.09595,0.00000,0.00000,
0.034,5.09875,0.01861,1.63399,2.82443,0.09489,0.00000,0.00000,
0.035,5.10000,0.01861,1.70085,0.00163,0.09491,0.00000,0.00000,
0.036,5.09750,0.01798,1.60790,0.62783,0.09167,0.00000,0.00000,
0.037,5.09750,0.01924,2.09875,2.67032,0.09806,0.00000,0.00000,
0.038,5.09625,0.01861,1.74814,1.38775,0.09484,0.00000,0.00000,
0.039,5.09500,0.01819,1.79136,0.38322,0.09269,0.00000,0.00000,
0.040,5.09750,0.01819,1.90632,2.43060,0.09273,0.00000,0.00000,
0.041,5.09625,0.01861,2.60509,0.66942,0.09484,0.00000,0.00000,
0.042,5.09625,0.01882,2.01558,1.74162,0.09591,0.00000,0.00000,
0.043,5.10000,0.01966,2.01558,1.74162,0.10024,0.00000,0.00000,
0.044,5.10000,0.01966,0.52423,1.15283,0.10024,0.00000,0.00000,
0.045,5.09625,0.01840,2.10346,1.25229,0.09377,0.00000,0.00000,
0.046,5.09625,0.01798,2.81766,2.79565,0.09164,0.00000,0.00000,
