Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09875,0.01756,1.81534,0.00652,0.08956,0.00000,0.00000,
0.000,5.09875,0.01756,1.87973,0.00815,0.08956,0.00000,0.00000,
0.000,5.09875,0.01882,1.61889,0.62440,0.09595,0.00000,0.00000,
0.000,5.09750,0.01861,1.61889,0.62440,0.09486,0.00000,0.00000,
0.001,5.09875,0.01819,3.09512,1.17055,0.09275,0.00000,0.00000,
0.002,5.09875,0.01819,1.64497,1.86099,0.09275,0.00000,0.00000,
0.003,5.10125,0.01798,1.39227,0.00408,0.09173,0.00000,0.00000,
0.004,5.09750,0.01736,0.67250,1.34418,0.08847,0.00000,0.00000,
0.005,5.09875,0.01840,2.24574,1.81126,0.09382,0.00000,0.00000,
0.006,5.09875,0.01882,3.07882,0.00978,0.09595,0.00000,0.00000,
0.007,5.10125,0.01882,3.06741,1.67187,0.09600,0.00000,0.00000,
0.008,5.09875,0.01777,3.06904,0.02445,0.09062,0.00000,0.00000,
0.009,5.09750,0.01840,0.71570,1.46971,0.09380,0.00000,0.00000,
0.010,5.09750,0.01840,1.32462,2.09167,0.09380,0.00000,0.00000,
0.011,5.09750,0.01756,1.32462,2.09167,0.08953,0.00000,0.00000,
0.012,5.09875,0.01861,3.05519,0.01549,0.09489,0.00000,0.00000,
0.013,5.09875,0.01840,3.07230,0.02690,0.09382,0.00000,0.00000,
0.014,5.09750,0.01798,2.14955,0.00326,0.09167,0.00000,0.00000,
0.015,5.09750,0.01840,1.71182,1.02709,0.09380,0.00000,0.00000,
0.016,5.10000,0.01840,3.07393,0.04320,0.09384,0.00000,0.00000,
0.017,5.09750,0.01882,3.07149,0.02772,0.09593,0.00000,0.00000,
0.018,5.09750,0.01694,3.06741,0.01549,0.08634,0.00000,0.00000,
0.019,5.09625,0.01736,3.07638,0.05625,0.08845,0.00000,0.00000,
0.020,5.09750,0.01861,2.28976,0.92275,0.09486,0.00000,0.00000,
0.021,5.09625,0.01715,3.06660,0.03179,0.08738,0.00000,0.00000,
0.022,5.10125,0.01715,3.06660,0.03179,0.08747,0.00000,0.00000,
0.023,5.10000,0.01903,3.09351,0.52496,0.09704,0.00000,0.00000,
0.024,5.10000,0.01777,1.01894,1.35234,0.09064,0.00000,0.00000,
0.025,5.09750,0.01777,1.09149,1.50803,0.09060,0.00000,0.00000,
0.026,5.09875,0.01798,3.04786,1.18849,0.09169,0.00000,0.00000,
0.027,5.09750,0.01715,1.00182,1.34989,0.08740,0.00000,0.00000,
0.028,5.09625,0.01819,0.66680,0.76054,0.09271,0.00000,0.00000,
0.029,5.09750,0.01715,1.49988,0.00734,0.08740,0.00000,0.00000,
0.030,5.09750,0.01798,2.78701,2.17238,0.09167,0.00000,0.00000,
0.031,5.09875,0.01819,1.89849,0.00245,0.09275,0.00000,0.00000,
0.032,5.09875,0.01903,3.08209,0.12879,0.09702,0.00000,0.00000,
0.033,5.09625,0.01736,3.08209,0.12879,0.08845,0.00000,0.00000,
0.034,5.09625,0.01736,3.07805,0.03261,0.08845,0.00000,0.00000,
0.035,5.09875,0.01861,2.84817,2.29876,0.09489,0.00000,0.00000,
0.036,5.09750,0.01840,3.07071,0.03098,0.09380,0.00000,0.00000,
0.037,5.09750,0.01819,3.07316,0.02527,0.09273,0.00000,0.00000,
0.038,5.09875,0.01882,2.27593,0.00326,0.09595,0.00000,0.00000,
0.039,5.09875,0.01882,3.07234,0.04891,0.09595,0.00000,0.00000,
0.040,5.09625,0.01798,1.94253,0.80946,0.09164,0.00000,0.00000,
0.041,5.09750,0.01882,1.94742,0.00245,0.09593,0.00000,0.00000,
0.042,5.09500,0.01840,3.09109,0.31384,0.09375,0.00000,0.00000,
0.043,5.09500,0.01840,2.28653,0.00408,0.09375,0.00000,0.00000,
0.044,5.09750,0.01840,2.28653,0.00408,0.09380,0.00000,0.00000,
0.045,5.09750,0.01861,3.08375,0.15570,0.09486,0.00000,0.00000,
0.046,5.10125,0.01903,3.06256,0.01304,0.09707,0.00000,0.00000,
0.047,5.09875,0.01736,0.42633,1.56674,0.08849,0.00000,0.00000,
0.048,5.10000,0.01882,1.56266,0.00245,0.09598,0.00000,0.00000,
0.049,5.09875,0.01903,2.83105,2.49765,0.09702,0.00000,0.00000,
0.050,5.09625,0.01736,1.99714,1.19992,0.08845,0.00000,0.00000,
0.051,5.09500,0.01736,1.68983,0.00489,0.08843,0.00000,0.00000,
0.052,5.09500,0.01736,0.64561,1.37599,0.08843,0.00000,0.00000,
0.053,5.10000,0.01903,3.18728,0.00652,0.09704,0.00000,0.00000,
0.054,5.09625,0.01798,1.72488,0.00326,0.09164,0.00000,0.00000,
0.055,5.09750,0.01840,1.72488,0.00326,0.09380,0.00000,0.00000,
0.056,5.09625,0.01861,0.59670,0.84288,0.09484,0.00000,0.00000,
0.057,5.09625,0.01756,1.98248,0.00326,0.08951,0.00000,0.00000,
0.058,5.09875,0.01756,3.09192,0.34644,0.08956,0.00000,0.00000,
0.059,5.09875,0.01840,1.34420,0.00082,0.09382,0.00000,0.00000,
0.060,5.09875,0.01861,2.27757,1.63685,0.09489,0.00000,0.00000,
0.061,5.09875,0.01819,2.41859,0.00489,0.09275,0.00000,0.00000,
0.062,5.09750,0.01819,2.76666,0.53882,0.09273,0.00000,0.00000,
0.063,5.09750,0.01840,1.88466,0.00326,0.09380,0.00000,0.00000,
