Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09750,0.01840,3.02525,1.03369,0.09380,0.00000,0.00000,
0.000,5.09750,0.01840,2.90786,1.41032,0.09380,0.00000,0.00000,
0.000,5.09375,0.01861,2.89481,1.27336,0.09479,0.00000,0.00000,
0.000,5.09750,0.01882,2.89481,1.27336,0.09593,0.00000,0.00000,
0.000,5.10000,0.01798,1.74923,0.26084,0.09171,0.00000,0.00000,
0.000,5.09625,0.01819,2.20569,2.24563,0.09271,0.00000,0.00000,
0.000,5.09625,0.01756,0.37169,2.34100,0.08951,0.00000,0.00000,
0.000,5.10000,0.01777,3.09417,0.60644,0.09064,0.00000,0.00000,
0.000,5.10000,0.01903,2.40947,0.68632,0.09704,0.00000,0.00000,
0.000,5.10000,0.01986,3.09254,0.45646,0.10131,0.00000,0.00000,
0.000,5.09375,0.01986,0.41897,1.24957,0.10118,0.00000,0.00000,
0.001,5.09750,0.01798,3.09172,0.24127,0.09167,0.00000,0.00000,
0.002,5.09625,0.01840,1.95464,0.61215,0.09377,0.00000,0.00000,
0.003,5.09750,0.01882,3.05260,0.00408,0.09593,0.00000,0.00000,
0.004,5.09875,0.01882,3.05260,0.00408,0.09595,0.00000,0.00000,
0.005,5.09625,0.01861,2.83252,1.01563,0.09484,0.00000,0.00000,
0.006,5.09500,0.01756,3.08928,0.51597,0.08949,0.00000,0.00000,
0.007,5.09750,0.01736,0.52819,1.21615,0.08847,0.00000,0.00000,
0.008,5.09750,0.01903,0.50945,1.67913,0.09700,0.00000,0.00000,
0.009,5.09500,0.01903,2.58636,0.00082,0.09695,0.00000,0.00000,
0.010,5.09625,0.01798,3.09091,0.14101,0.09164,0.00000,0.00000,
0.011,5.09375,0.01798,2.97354,0.86891,0.09160,0.00000,0.00000,
0.012,5.09625,0.01861,1.52589,1.37754,0.09484,0.00000,0.00000,
