Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09500,0.01840,1.52556,0.89772,0.09375,0.00000,0.00000,
0.000,5.09500,0.01840,1.52556,0.89772,0.09375,0.00000,0.00000,
0.000,5.09625,0.01882,3.05764,0.02446,0.09591,0.00000,0.00000,
0.000,5.09750,0.01777,2.21210,1.08363,0.09060,0.00000,0.00000,
0.000,5.09875,0.01777,3.08863,1.37227,0.09062,0.00000,0.00000,
0.000,5.09875,0.01777,1.82725,2.58147,0.09062,0.00000,0.00000,
0.000,5.09875,0.01840,2.63528,1.17169,0.09382,0.00000,0.00000,
0.000,5.09750,0.01840,2.13546,1.13581,0.09380,0.00000,0.00000,
0.000,5.09500,0.01777,1.09015,1.16598,0.09056,0.00000,0.00000,
0.000,5.09750,0.01840,1.37064,1.57367,0.09380,0.00000,0.00000,
0.000,5.09500,0.01861,1.60547,2.78368,0.09482,0.00000,0.00000,
0.000,5.09875,0.01819,2.91577,2.63773,0.09275,0.00000,0.00000,
0.001,5.09750,0.01819,2.91577,2.63773,0.09273,0.00000,0.00000,
0.002,5.09625,0.01903,1.73592,2.76736,0.09697,0.00000,0.00000,
0.003,5.09750,0.01840,3.08780,1.49783,0.09380,0.00000,0.00000,
0.004,5.09750,0.01777,2.67033,0.61153,0.09060,0.00000,0.00000,
0.005,5.09750,0.01777,1.93894,1.41140,0.09060,0.00000,0.00000,
0.006,5.09500,0.01840,1.08444,1.42852,0.09375,0.00000,0.00000,
0.007,5.09875,0.01882,1.10156,1.40406,0.09595,0.00000,0.00000,
0.008,5.09625,0.01798,0.72078,1.79218,0.09164,0.00000,0.00000,
0.009,5.09750,0.01966,1.66743,2.82199,0.10019,0.00000,0.00000,
0.010,5.09875,0.01840,2.07592,2.03516,0.09382,0.00000,0.00000,
0.011,5.09625,0.01840,3.05437,0.02038,0.09377,0.00000,0.00000,
0.012,5.09500,0.01861,3.05437,0.02038,0.09482,0.00000,0.00000,
0.013,5.09500,0.01903,0.84391,2.20721,0.09695,0.00000,0.00000,
0.014,5.09500,0.01903,1.94792,2.73475,0.09695,0.00000,0.00000,
0.015,5.09625,0.01756,1.65602,1.64216,0.08951,0.00000,0.00000,
0.016,5.09875,0.01882,0.91077,1.17984,0.09595,0.00000,0.00000,
0.017,5.09750,0.01945,2.09550,1.07547,0.09913,0.00000,0.00000,
0.018,5.09750,0.01819,1.90634,1.42445,0.09273,0.00000,0.00000,
0.019,5.10000,0.01903,0.81782,1.53127,0.09704,0.00000,0.00000,
0.020,5.09250,0.01924,1.68292,0.14677,0.09797,0.00000,0.00000,
0.021,5.09875,0.01756,3.05356,0.02202,0.08956,0.00000,0.00000,
0.022,5.09875,0.01924,2.04169,1.27442,0.09809,0.00000,0.00000,
0.023,5.09875,0.01861,2.04169,1.27442,0.09489,0.00000,0.00000,
0.024,5.10125,0.01861,0.69796,1.05835,0.09493,0.00000,0.00000,
0.025,5.09375,0.01819,2.77715,1.53289,0.09266,0.00000,0.00000,
0.026,5.09625,0.01903,1.37553,0.02201,0.09697,0.00000,0.00000,
0.027,5.09750,0.01798,1.71228,1.58100,0.09167,0.00000,0.00000,
0.028,5.09625,0.01819,2.20231,1.16679,0.09271,0.00000,0.00000,
0.029,5.10000,0.01819,1.84192,0.92871,0.09278,0.00000,0.00000,
0.030,5.09750,0.01798,1.93406,1.46359,0.09167,0.00000,0.00000,
0.031,5.09500,0.01819,3.05111,0.01957,0.09269,0.00000,0.00000,
0.032,5.09875,0.01777,0.89609,1.36167,0.09062,0.00000,0.00000,
0.033,5.09875,0.01777,3.07394,0.02691,0.09062,0.00000,0.00000,
0.034,5.09750,0.01819,3.07394,0.02691,0.09273,0.00000,0.00000,
0.035,5.09750,0.01903,3.09270,0.43052,0.09700,0.00000,0.00000,
0.036,5.09500,0.01819,1.66336,1.74000,0.09269,0.00000,0.00000,
0.037,5.09750,0.01819,2.74291,0.55445,0.09273,0.00000,0.00000,
0.038,5.10000,0.01819,1.60057,2.80814,0.09278,0.00000,0.00000,
0.039,5.09625,0.01777,1.35922,0.75993,0.09058,0.00000,0.00000,
0.040,5.09750,0.01819,2.37110,0.85859,0.09273,0.00000,0.00000,
0.041,5.09750,0.01903,3.05601,0.02283,0.09700,0.00000,0.00000,
0.042,5.09500,0.01903,1.49050,1.67396,0.09695,0.00000,0.00000,
0.043,5.09500,0.01840,2.62060,0.00815,0.09375,0.00000,0.00000,
0.044,5.09750,0.01819,2.05555,1.24507,0.09273,0.00000,0.00000,
0.045,5.09875,0.01840,2.05555,1.24507,0.09382,0.00000,0.00000,
0.046,5.09500,0.01736,2.13627,1.84844,0.08843,0.00000,0.00000,
0.047,5.09750,0.01819,2.48769,0.89528,0.09273,0.00000,0.00000,
0.048,5.09625,0.01840,1.37227,1.57530,0.09377,0.00000,0.00000,
0.049,5.10250,0.01840,2.02701,1.21409,0.09389,0.00000,0.00000,
0.050,5.10250,0.01798,2.01967,1.36738,0.09176,0.00000,0.00000,
0.051,5.09750,0.01798,3.05275,0.02528,0.09167,0.00000,0.00000,
0.052,5.09750,0.01924,1.48887,0.68573,0.09806,0.00000,0.00000,
0.053,5.09750,0.01903,3.07150,0.04403,0.09700,0.00000,0.00000,
0.054,5.10000,0.01840,2.76084,2.39800,0.09384,0.00000,0.00000,
0.055,5.09875,0.01882,2.70948,0.58299,0.09595,0.00000,0.00000,
0.056,5.09750,0.01861,2.70948,0.58299,0.09486,0.00000,0.00000,
0.057,5.09750,0.01756,0.90099,0.92871,0.08953,0.00000,0.00000,
0.058,5.09875,0.01840,0.99149,1.17251,0.09382,0.00000,0.00000,
0.059,5.09875,0.01903,2.27815,0.99475,0.09702,0.00000,0.00000,
0.060,5.09750,0.01903,1.37879,2.01234,0.09700,0.00000,0.00000,
0.061,5.09375,0.01924,3.05194,0.02609,0.09799,0.00000,0.00000,
0.062,5.09750,0.01798,1.74653,1.38124,0.09167,0.00000,0.00000,
0.063,5.09875,0.01840,3.09026,0.23238,0.09382,0.00000,0.00000,
0.064,5.09875,0.01840,1.94385,1.15864,0.09382,0.00000,0.00000,
0.065,5.10000,0.01798,1.82154,2.35806,0.09171,0.00000,0.00000,
0.066,5.09750,0.01882,1.98462,1.30704,0.09593,0.00000,0.00000,
0.067,5.09750,0.01882,1.98462,1.30704,0.09593,0.00000,0.00000,
0.068,5.09750,0.01777,0.92382,1.27850,0.09060,0.00000,0.00000,
0.069,5.09625,0.01777,1.67314,1.75876,0.09058,0.00000,0.00000,
0.070,5.09625,0.01798,2.97855,1.79545,0.09164,0.00000,0.00000,
0.071,5.09750,0.01903,3.05112,0.00652,0.09700,0.00000,0.00000,
0.072,5.09625,0.01840,2.80325,2.18601,0.09377,0.00000,0.00000,
0.073,5.09750,0.01882,3.08944,0.44845,0.09593,0.00000,0.00000,
0.074,5.09500,0.01903,0.93197,1.25730,0.09695,0.00000,0.00000,
0.075,5.09750,0.01798,2.49014,0.75748,0.09167,0.00000,0.00000,
0.076,5.10125,0.01986,1.81175,0.07746,0.10133,0.00000,0.00000,
0.077,5.10125,0.01924,3.07966,0.12394,0.09813,0.00000,0.00000,
0.078,5.09750,0.01924,3.07966,0.12394,0.09806,0.00000,0.00000,
0.079,5.09750,0.01736,1.89819,0.00489,0.08847,0.00000,0.00000,
0.080,5.09875,0.01903,1.67070,1.74327,0.09702,0.00000,0.00000,
0.081,5.09750,0.01903,3.05357,0.02120,0.09700,0.00000,0.00000,
0.082,5.10000,0.01798,1.91123,0.82026,0.09171,0.00000,0.00000,
0.083,5.09625,0.01882,1.91123,0.82026,0.09591,0.00000,0.00000,
0.084,5.09625,0.01882,2.11671,0.00408,0.09591,0.00000,0.00000,
0.085,5.09625,0.01819,1.41712,0.00815,0.09271,0.00000,0.00000,
0.086,5.09625,0.01903,1.69597,0.41176,0.09697,0.00000,0.00000,
0.087,5.09875,0.01903,2.07838,1.28421,0.09702,0.00000,0.00000,
0.088,5.09875,0.01924,1.56470,1.60302,0.09809,0.00000,0.00000,
