Time_ms,add1,load1,nop1,udiv1
15308,2727.76772,2743.41841,2744.2195599998745,2605.8191799999577
15309,2727.94448,2743.5973,2744.3994699998743,2605.988489999958
15310,2728.12448,2743.77619,2744.5794299998743,2606.1621899999577
15311,2728.30337,2743.95304,2744.7604999998744,2606.333629999958
15312,2728.48226,2744.13411,2744.9415199998743,2606.5018699999578
15313,2728.66133,2744.31309,2745.120459999874,2606.670159999958
15314,2728.84027,2744.48981,2745.299269999874,2606.837299999958
15315,2729.02129,2744.67088,2745.481399999874,2607.005539999958
15316,2729.19592,2744.85292,2745.658209999874,2607.1727199999577
15317,2729.37486,2745.02968,2745.834929999874,2607.3430899999576
15318,2729.55167,2745.20644,2746.015909999874,2607.5124399999577
15319,2729.73056,2745.3832,2746.196929999874,2607.6849899999575
15320,2729.91061,2745.56222,2746.373689999874,2607.8533199999574
15321,2730.08746,2745.74116,2746.556799999874,2608.0237799999572
15322,2730.26427,2745.92005,2746.731429999874,2608.194239999957
15323,2730.44427,2746.09899,2746.9115199998737,2608.3635499999573
15324,2730.62325,2746.27691,2747.091519999873,2608.5317899999573
15325,2730.79993,2746.45474,2747.2725899998736,2608.705359999957
15326,2730.97678,2746.63683,2747.4526399998736,2608.873689999957
15327,2731.15683,2746.81679,2747.6316199998737,2609.0429999999574
15328,2731.33159,2746.99355,2747.810469999873,2609.213369999957
15329,2731.5127,2747.17031,2747.9894499998736,2609.383789999957
15330,2731.68955,2747.34925,2748.169449999873,2609.554209999957
15331,2731.86631,2747.52814,2748.3484299998736,2609.724579999957
15332,2732.04627,2747.70499,2748.5284299998734,2609.892779999957
15333,2732.22525,2747.88504,2748.7095399998734,2610.062129999957
15334,2732.40103,2748.06611,2748.886299999873,2610.230459999957
15335,2732.58214,2748.24611,2749.0651899998734,2610.401979999957
15336,2732.7621,2748.42292,2749.244079999873,2610.571289999957
15337,2732.93895,2748.60079,2749.4229699998737,2610.7405999999573
15338,2733.11678,2748.77866,2749.605149999873,2610.9110999999575
15339,2733.29674,2748.95871,2749.783999999873,2611.0804499999576
15340,2733.47674,2749.13973,2749.960809999873,2611.2497999999578
15341,2733.6535,2749.31765,2750.139659999873,2611.4234099999576
15342,2733.83244,2749.49659,2750.321699999873,2611.5927999999576
15343,2734.00925,2749.67451,2750.499659999873,2611.7622299999575
15344,2734.18819,2749.85025,2750.679619999873,2611.9316199999575
15345,2734.36717,2750.03127,2750.858509999873,2612.0988799999577
15346,2734.54611,2750.21016,2751.037449999873,2612.268189999958
15347,2734.72389,2750.38905,2751.2162999998727,2612.438769999958
15348,2734.90167,2750.56479,2751.3930199998726,2612.607059999958
15349,2735.07959,2750.7447,2751.571909999873,2612.775349999958
15350,2735.25946,2750.92368,2751.750849999873,2612.943639999958
15351,2735.43724,2751.10146,2751.9340899998724,2613.114099999958
15352,2735.61516,2751.28035,2752.112939999872,2613.282339999958
15353,2735.79201,2751.46035,2752.292939999872,2613.453779999958
15354,2735.97099,2751.6372,2752.472939999872,2613.622019999958
15355,2736.14775,2751.81512,2752.652899999872,2613.7945699999577
15356,2736.32664,2751.99295,2752.831839999872,2613.9660899999576
15357,2736.50562,2752.16971,2753.012859999872,2614.1365099999575
15358,2736.6846,2752.3486,2753.191839999872,2614.3069299999574
15359,2736.86136,2752.52332,2753.367499999872,2614.4772999999573
15360,2737.03812,2752.70017,2753.5444399998714,2614.6487399999573
15361,2737.21382,2752.87915,2753.721249999872,2614.8181299999574
15362,2737.39058,2753.05591,2753.8992499998712,2614.9875599999573
15363,2737.56947,2753.23587,2754.082579999871,2615.1569099999574
15364,2737.74845,2753.41263,2754.262539999871,2615.3273299999573
15365,2737.92947,2753.58944,2754.442499999871,2615.4966799999575
15366,2738.10628,2753.77157,2754.620459999871,2615.669229999957
15367,2738.28522,2753.95472,2754.797219999871,2615.839649999957
15368,2738.46411,2754.13366,2754.9760699998706,2616.010109999957
15369,2738.64096,2754.31149,2755.1560299998705,2616.178399999957
15370,2738.81874,2754.48932,2755.3370099998706,2616.348769999957
15371,2738.99666,2754.66395,2755.5169699998705,2616.5191399999567
15372,2739.17351,2754.84187,2755.6990599998703,2616.6895099999565
15373,2739.35027,2755.02192,2755.88114999987,2616.8610299999564
15374,2739.52819,2755.20188,2756.0600399998702,2617.0293599999563
15375,2739.70824,2755.38077,2756.2389299998704,2617.197729999956
15376,2739.88616,2755.56286,2756.4188899998703,2617.371429999956
15377,2740.06394,2755.73967,2756.5968099998704,2617.545039999956
15378,2740.23972,2755.91643,2756.7789399998705,2617.713369999956
15379,2740.42074,2756.09745,2756.9577899998703,2617.8837899999558
15380,2740.59963,2756.27634,2757.1366799998705,2618.0562499999555
15381,2740.77644,2756.45528,2757.3134399998703,2618.2255599999557
15382,2740.95533,2756.63422,2757.49019999987,2618.3991699999556
15383,2741.13099,2756.81311,2757.66589999987,2618.5685199999557
15384,2741.30882,2756.98996,2757.84487999987,2618.7389799999555
15385,2741.48558,2757.16664,2758.02065999987,2618.9104999999554
15386,2741.66234,2757.34979,2758.20176999987,2619.0819399999555
15387,2741.83915,2757.52771,2758.38278999987,2619.2523099999553
15388,2742.01707,2757.70873,2758.56056999987,2619.423829999955
15389,2742.19592,2757.88873,2758.73626999987,2619.594159999955
15390,2742.37273,2758.06767,2758.9194199998697,2619.7678099999553
15391,2742.55162,2758.24767,2759.102569999869,2619.938179999955
15392,2742.73162,2758.42763,2759.2824799998693,2620.1054399999553
15393,2742.90527,2758.60555,2759.4603499998693,2620.2789699999553
15394,2743.08532,2758.78551,2759.642439999869,2620.4524999999553
15395,2743.26537,2758.96219,2759.821459999869,2620.6261499999555
15396,2743.44444,2759.14011,2760.0035899998693,2620.7954599999557
15397,2743.62338,2759.32007,2760.182569999869,2620.9679199999555
15398,2743.8013,2759.49688,2760.3625699998693,2621.1416199999553
15399,2743.98015,2759.6748,2760.542569999869,2621.3099099999554
15400,2744.15798,2759.85378,2760.722479999869,2621.4814299999553
15401,2744.33581,2760.03267,2760.9014199998687,2621.653889999955
15402,2744.51266,2760.21059,2761.081419999869,2621.821109999955
15403,2744.69271,2760.39055,2761.2603099998687,2621.9915299999548
15404,2744.87267,2760.57148,2761.4381799998687,2622.1619899999546
15405,2745.05156,2760.75153,2761.6202699998685,2622.3323599999544
15406,2745.22837,2760.9326,2761.7992899998685,2622.5016299999543
15407,2745.40309,2761.11478,2761.9761399998683,2622.6721699999543
15408,2745.58198,2761.29376,2762.1561899998683,2622.843689999954
15409,2745.76087,2761.47381,2762.336059999868,2623.014059999954
15410,2745.93874,2761.65386,2762.518239999868,2623.183449999954
15411,2746.11346,2761.83284,2762.697049999868,2623.354889999954
15412,2746.29031,2762.01178,2762.877009999868,2623.526329999954
15413,2746.46716,2762.19169,2763.056969999868,2623.697809999954
15414,2746.64818,2762.37391,2763.238919999868,2623.867199999954
15415,2746.82712,2762.54961,2763.417899999868,2624.0365499999543
15416,2747.00495,2762.73294,2763.595769999868,2624.2048399999544
15417,2747.1818,2762.91183,2763.774709999868,2624.3730799999544
15418,2747.35746,2763.09285,2763.953649999868,2624.5456699999545
15419,2747.5364,2763.27387,2764.132539999868,2624.7171099999546
15420,2747.71529,2763.45072,2764.311429999868,2624.8864599999547
15421,2747.89525,2763.63174,2764.491339999868,2625.0579399999547
15422,2748.07516,2763.81072,2764.6681899998675,2625.2294199999546
15423,2748.2541,2763.99063,2764.847039999868,2625.3998799999545
15424,2748.43299,2764.17165,2765.022819999868,2625.5680399999546
15425,2748.61086,2764.35276,2765.2038899998674,2625.7416499999545
15426,2748.78975,2764.53063,2765.3784799998675,2625.9120199999543
15427,2748.96562,2764.7117,2765.553069999868,2626.083539999954
15428,2749.14549,2764.89277,2765.731959999868,2626.253959999954
15429,2749.32434,2765.06966,2765.9107199998675,2626.423309999954
15430,2749.50212,2765.24971,2766.089699999868,2626.600119999954
15431,2749.6799,2765.42647,2766.2653599998675,2626.776929999954
15432,2749.85675,2765.60536,2766.447399999868,2626.944109999954
15433,2750.03249,2765.78425,2766.626379999868,2627.115549999954
15434,2750.21134,2765.9631,2766.807489999868,2627.285919999954
15435,2750.39143,2766.14417,2766.986379999868,2627.457359999954
15436,2750.56824,2766.32204,2767.165269999868,2627.623519999954
15437,2750.74616,2766.49982,2767.345139999868,2627.7940199999543
15438,2750.92399,2766.67667,2767.521899999868,2627.9643499999543
15439,2751.10288,2766.85556,2767.702969999868,2628.133619999954
15440,2751.28186,2767.03552,2767.879819999868,2628.3029299999544
15441,2751.46191,2767.21228,2768.064129999868,2628.4722399999546
15442,2751.64187,2767.39024,2768.243069999868,2628.641549999955
15443,2751.82081,2767.57029,2768.426269999868,2628.810899999955
15444,2752.00188,2767.75131,2768.604099999868,2628.980209999955
15445,2752.17873,2767.93437,2768.7861899998675,2629.148539999955
15446,2752.35767,2768.11743,2768.9682799998677,2629.318909999955
15447,2752.53452,2768.29424,2769.147219999867,2629.4892799999548
15448,2752.70924,2768.47633,2769.329399999867,2629.658589999955
15449,2752.88396,2768.65735,2769.510379999867,2629.827859999955
15450,2753.06068,2768.83527,2769.6925599998667,2629.997169999955
15451,2753.23957,2769.01412,2769.8725599998666,2630.167629999955
15452,2753.41953,2769.19297,2770.0514099998663,2630.3391499999548
15453,2753.59629,2769.37186,2770.2303899998665,2630.510589999955
15454,2753.77412,2769.55075,2770.4125699998663,2630.682159999955
15455,2753.95417,2769.72964,2770.594749999866,2630.8557299999547
15456,2754.13422,2769.90534,2770.773689999866,2631.0230699999547
15457,2754.31107,2770.08428,2770.954669999866,2631.1946799999546
15458,2754.48783,2770.26113,2771.133559999866,2631.3661199999547
15459,2754.66566,2770.43798,2771.313519999866,2631.5344899999545
15460,2754.8434,2770.61696,2771.493519999866,2631.7080599999545
15461,2755.02016,2770.79692,2771.672409999866,2631.8817999999546
15462,2755.19479,2770.97479,2771.850279999866,2632.0576299999548
15463,2755.37155,2771.15479,2772.030279999866,2632.2280499999547
15464,2755.54844,2771.3316,2772.2058899998656,2632.399449999955
15465,2755.72742,2771.50836,2772.3814999998654,2632.572039999955
15466,2755.90427,2771.68823,2772.560309999865,2632.742499999955
15467,2756.08112,2771.86721,2772.738179999865,2632.9129599999546
15468,2756.26001,2772.04189,2772.9170699998654,2633.0801399999546
15469,2756.4389,2772.22074,2773.100219999865,2633.2485099999544
15470,2756.61566,2772.40074,2773.282399999865,2633.4189699999542
15471,2756.79349,2772.57755,2773.464489999865,2633.589299999954
15472,2756.97034,2772.75653,2773.6455099998648,2633.7554599999544
15473,2757.14719,2772.93551,2773.826579999865,2633.9247699999546
15474,2757.32928,2773.11449,2774.005559999865,2634.0941199999547
15475,2757.50711,2773.29134,2774.184449999865,2634.2635099999547
15476,2757.68498,2773.47028,2774.363299999865,2634.4328999999548
15477,2757.86174,2773.65135,2774.541079999865,2634.6011399999547
15478,2758.03842,2773.82816,2774.7233499998647,2634.7703699999547
15479,2758.21199,2774.00812,2774.8990099998646,2634.9386999999547
15480,2758.38884,2774.18817,2775.0758199998645,2635.111289999955
15481,2758.56773,2774.36715,2775.2536899998645,2635.2817499999546
15482,2758.74445,2774.54826,2775.4316099998646,2635.4510199999545
15483,2758.92334,2774.72937,2775.6095299998647,2635.6213899999543
15484,2759.10223,2774.90733,2775.7894399998645,2635.791759999954
15485,2759.28112,2775.08503,2775.9682899998643,2635.962219999954
15486,2759.46325,2775.26277,2776.1461199998644,2636.129399999954
15487,2759.64214,2775.44064,2776.3271399998644,2636.2977699999537
15488,2759.8189,2775.61842,2776.5070099998643,2636.4660999999537
15489,2759.9969,2775.7974,2776.687009999864,2636.6364699999535
15490,2760.17686,2775.97851,2776.868079999864,2636.8036899999533
15491,2760.35264,2776.15856,2777.0490599998643,2636.974149999953
15492,2760.52953,2776.33843,2777.228969999864,2637.143579999953
15493,2760.70642,2776.51741,2777.406889999864,2637.311869999953
15494,2760.88331,2776.69741,2777.585739999864,2637.4801599999532
15495,2761.06233,2776.87204,2777.767919999864,2637.6472599999533
15496,2761.23811,2777.05311,2777.946809999864,2637.8198499999535
15497,2761.41381,2777.23098,2778.124639999864,2637.9924399999536
15498,2761.5927,2777.41005,2778.304599999864,2638.1638799999537
15499,2761.77275,2777.58792,2778.484559999864,2638.333189999954
15500,2761.95164,2777.76686,2778.664469999864,2638.501519999954
15501,2762.13164,2777.94571,2778.843359999864,2638.672959999954
15502,2762.30845,2778.1246,2779.024429999864,2638.844399999954
15503,2762.48739,2778.30358,2779.202349999864,2639.016899999954
15504,2762.66624,2778.48239,2779.378129999864,2639.189359999954
15505,2762.84526,2778.66341,2779.557109999864,2639.358839999954
15506,2763.02628,2778.8423,2779.733869999864,2639.528229999954
15507,2763.20624,2779.02332,2779.913869999864,2639.699749999954
15508,2763.38305,2779.20541,2780.095999999864,2639.8690199999537
15509,2763.55875,2779.3843,2780.278039999864,2640.0404999999537
15510,2763.73773,2779.56315,2780.455999999864,2640.2120699999537
15511,2763.91347,2779.73893,2780.6370699998643,2640.3824399999535
15512,2764.09134,2779.91795,2780.814939999864,2640.5506799999534
15513,2764.26926,2780.09369,2780.991789999864,2640.7189199999534
15514,2764.44713,2780.27054,2781.171839999864,2640.8883499999533
15515,2764.62509,2780.44837,2781.352859999864,2641.058719999953
15516,2764.80185,2780.62726,2781.530689999864,2641.2301599999532
15517,2764.98185,2780.80513,2781.709579999864,2641.400579999953
15518,2765.16412,2780.98407,2781.888519999864,2641.572019999953
15519,2765.34834,2781.16296,2782.068429999864,2641.7402199999533
15520,2765.5251,2781.3407,2782.248479999864,2641.9116599999534
15521,2765.70186,2781.52066,2782.430569999864,2642.0809699999536
15522,2765.87862,2781.69742,2782.6105299998635,2642.250279999954
15523,2766.05551,2781.87427,2782.788359999864,2642.420819999954
15524,2766.2344,2782.05099,2782.9651199998634,2642.590209999954
15525,2766.41325,2782.22988,2783.144099999864,2642.761729999954
15526,2766.58997,2782.40886,2783.326279999864,2642.935379999954
15527,2766.76775,2782.59104,2783.508459999863,2643.104729999954
15528,2766.94669,2782.77317,2783.686329999863,2643.272969999954
15529,2767.12354,2782.95113,2783.863089999863,2643.443299999954
15530,2767.29932,2783.12581,2784.043049999863,2643.616829999954
15531,2767.47506,2783.30466,2784.2218999998627,2643.790399999954
15532,2767.65187,2783.4836,2784.4040799998625,2643.960899999954
15533,2767.83085,2783.6636,2784.5808399998623,2644.132419999954
15534,2768.00766,2783.84258,2784.759649999862,2644.306069999954
15535,2768.18877,2784.02258,2784.938459999862,2644.4753799999544
15536,2768.36993,2784.19939,2785.117439999862,2644.6468999999543
15537,2768.5478,2784.37624,2785.296289999862,2644.818419999954
15538,2768.72687,2784.55416,2785.473049999862,2644.988839999954
15539,2768.90487,2784.73305,2785.6562499998618,2645.158189999954
15540,2769.08274,2784.91292,2785.8362499998616,2645.3275399999543
15541,2769.25844,2785.08981,2786.016209999861,2645.497999999954
15542,2769.43844,2785.26768,2786.1941299998616,2645.6693999999543
15543,2769.61422,2785.44768,2786.3730699998614,2645.8387899999543
15544,2769.79111,2785.62662,2786.548809999861,2646.009159999954
15545,2769.97116,2785.80662,2786.7245899998616,2646.1785099999543
15546,2770.14908,2785.98667,2786.9044999998614,2646.3499899999542
15547,2770.32478,2786.16667,2787.0822799998614,2646.520409999954
15548,2770.50261,2786.34667,2787.261129999861,2646.690829999954
15549,2770.68048,2786.52552,2787.4401099998613,2646.861199999954
15550,2770.8552,2786.70339,2787.6179399998614,2647.030589999954
15551,2771.03196,2786.87917,2787.795769999861,2647.201089999954
15552,2771.2077,2787.05798,2787.9756799998613,2647.3703999999543
15553,2771.38562,2787.237,2788.1534599998613,2647.539669999954
15554,2771.56132,2787.41922,2788.3312399998613,2647.709189999954
15555,2771.74234,2787.60122,2788.508089999861,2647.879519999954
15556,2771.91697,2787.77909,2788.6869799998613,2648.048909999954
15557,2772.09799,2787.9602,2788.864759999861,2648.220429999954
15558,2772.27897,2788.13812,2789.041609999861,2648.391909999954
15559,2772.45791,2788.31604,2789.2184999998613,2648.560239999954
15560,2772.63574,2788.49182,2789.400589999861,2648.730739999954
15561,2772.81463,2788.66867,2789.578459999861,2648.901199999954
15562,2772.99676,2788.84543,2789.758329999861,2649.0703799999537
15563,2773.17463,2789.02432,2789.938199999861,2649.2429299999535
15564,2773.35144,2789.20317,2790.112919999861,2649.4144499999534
15565,2773.53038,2789.38206,2790.287639999861,2649.5826899999533
15566,2773.70825,2789.56197,2790.468709999861,2649.7551899999535
15567,2773.88608,2789.73975,2790.648579999861,2649.9277399999532
15568,2774.06297,2789.91975,2790.826449999861,2650.0960299999533
15569,2774.2408,2790.09651,2791.006409999861,2650.2632899999535
15570,2774.41872,2790.27434,2791.1884999998606,2650.4315299999535
15571,2774.59446,2790.45328,2791.3641999998604,2650.5987899999536
15572,2774.77238,2790.63435,2791.5399799998604,2650.7693699999536
15573,2774.95234,2790.81537,2791.7200299998603,2650.9376099999536
15574,2775.1323,2790.99422,2791.9000799998603,2651.1080299999535
15575,2775.31545,2791.17742,2792.07901999986,2651.2805799999533
15576,2775.49874,2791.35738,2792.25892999986,2651.4531699999534
15577,2775.67661,2791.53627,2792.43897999986,2651.6214999999534
15578,2775.85239,2791.71419,2792.61795999986,2651.7908099999536
15579,2776.02915,2791.89197,2792.79893999986,2651.9591399999535
15580,2776.21026,2792.07095,2792.97471999986,2652.1338199999536
15581,2776.38809,2792.2478,2793.15049999986,2652.3042399999536
15582,2776.56809,2792.42465,2793.33160999986,2652.4736299999536
15583,2776.74925,2792.60354,2793.50836999986,2652.6397499999534
15584,2776.92614,2792.78341,2793.68836999986,2652.8090599999537
15585,2777.10286,2792.96346,2793.86730999986,2652.978409999954
15586,2777.27847,2793.14559,2794.0440699998594,2653.1487799999536
15587,2777.4563,2793.32453,2794.223009999859,2653.3182599999536
15588,2777.63422,2793.50342,2794.405099999859,2653.4897799999535
15589,2777.81205,2793.68231,2794.581949999859,2653.6580199999535
15590,2777.99099,2793.8612,2794.7641299998586,2653.8263499999534
15591,2778.16882,2794.04005,2794.9462199998584,2653.9957799999534
15592,2778.34878,2794.21468,2795.125069999858,2654.1640699999534
15593,2778.52661,2794.39468,2795.301829999858,2654.3376799999533
15594,2778.70444,2794.57362,2795.479659999858,2654.5113299999534
15595,2778.88129,2794.75145,2795.659619999858,2654.6807199999535
15596,2779.0612,2794.93034,2795.836429999858,2654.8501099999535
15597,2779.23805,2795.10719,2796.013149999858,2655.0226999999536
15598,2779.41597,2795.28511,2796.187779999858,2655.1909399999536
15599,2779.59597,2795.46298,2796.366669999858,2655.3602099999534
15600,2779.77491,2795.64085,2796.545559999858,2655.5358699999533
15601,2779.95074,2795.81659,2796.7234799998582,2655.7052199999534
15602,2780.1287,2795.9934,2796.9023699998584,2655.8745699999536
15603,2780.30662,2796.16799,2797.0801999998585,2656.0439999999535
15604,2780.48445,2796.34693,2797.2612199998584,2656.2132699999534
15605,2780.6676,2796.52582,2797.4379399998584,2656.383639999953
15606,2780.84654,2796.7036,2797.614789999858,2656.5508999999533
15607,2781.02552,2796.88147,2797.791549999858,2656.7223399999534
15608,2781.20024,2797.06152,2797.970439999858,2656.8916899999535
15609,2781.37696,2797.2405,2798.149379999858,2657.0621099999535
15610,2781.55594,2797.41948,2798.328359999858,2657.2324799999533
15611,2781.73066,2797.59842,2798.5136399998582,2657.399659999953
15612,2781.90538,2797.77842,2798.690489999858,2657.566879999953
15613,2782.0876,2797.95408,2798.870489999858,2657.734059999953
15614,2782.26765,2798.12978,2799.050449999858,2657.900259999953
15615,2782.44237,2798.30667,2799.2284499998577,2658.069649999953
15616,2782.62242,2798.48991,2799.4052599998577,2658.239079999953
15617,2782.7971,2798.6688,2799.585259999857,2658.407489999953
15618,2782.97599,2798.84876,2799.765219999857,2658.576919999953
15619,2783.15812,2799.02872,2799.9397699998576,2658.748489999953
15620,2783.33386,2799.20655,2800.1197299998576,2658.920059999953
15621,2783.50964,2799.38447,2800.3019999998573,2659.091579999953
15622,2783.68969,2799.56221,2800.4819599998573,2659.263019999953
15623,2783.86747,2799.74221,2800.661959999857,2659.431219999953
15624,2784.04539,2799.92226,2800.838719999857,2659.602739999953
15625,2784.22641,2800.10217,2801.0176599998567,2659.772129999953
15626,2784.40428,2800.28328,2801.1965999998565,2659.942589999953
15627,2784.58104,2800.46333,2801.3754499998563,2660.115179999953
15628,2784.75887,2800.64329,2801.555499999856,2660.285679999953
15629,2784.93665,2800.8201,2801.7312399998564,2660.457119999953
15630,2785.11443,2801.00015,2801.910179999856,2660.6285599999533
15631,2785.29124,2801.17909,2802.090139999856,2660.802129999953
15632,2785.46809,2801.35909,2802.266899999856,2660.9693899999534
15633,2785.64707,2801.53905,2802.444769999856,2661.1386999999536
15634,2785.82388,2801.71471,2802.624729999856,2661.3069899999537
15635,2786.00397,2801.89578,2802.804689999856,2661.4774099999536
15636,2786.18078,2802.07791,2802.984599999856,2661.6457399999535
15637,2786.35865,2802.25995,2803.161409999856,2661.8140299999536
15638,2786.53546,2802.43684,2803.3414599998555,2661.9855999999536
15639,2786.71222,2802.61693,2803.5182699998554,2662.1571699999536
15640,2786.8912,2802.7948,2803.698319999856,2662.3287399999535
15641,2787.07014,2802.97369,2803.8835999998555,2662.5013299999537
15642,2787.24797,2803.15041,2804.062489999856,2662.670679999954
15643,2787.42797,2803.32726,2804.242449999856,2662.8422499999538
15644,2787.60682,2803.50518,2804.420279999856,2663.010539999954
15645,2787.78256,2803.6831,2804.598019999856,2663.179849999954
15646,2787.95937,2803.86093,2804.7737199998555,2663.351369999954
15647,2788.13613,2804.03663,2804.955899999856,2663.522769999954
15648,2788.31289,2804.21765,2805.1358599998557,2663.6941699999543
15649,2788.49178,2804.39863,2805.311559999855,2663.8656099999544
15650,2788.66859,2804.57761,2805.492579999855,2664.038069999954
15651,2788.84744,2804.75659,2805.671519999855,2664.206359999954
15652,2789.02846,2804.93561,2805.8515699998547,2664.376649999954
15653,2789.20842,2805.11237,2806.030549999855,2664.5459599999544
15654,2789.38629,2805.2902,2806.209439999855,2664.7153499999545
15655,2789.56629,2805.46803,2806.388419999855,2664.8825699999543
15656,2789.74833,2805.6436,2806.5673099998558,2665.0541399999543
15657,2789.92824,2805.82245,2806.744069999855,2665.2214399999543
15658,2790.10824,2805.99815,2806.924119999855,2665.3886999999545
15659,2790.2839,2806.17496,2807.106249999855,2665.5591199999544
15660,2790.4639,2806.35385,2807.286299999855,2665.7305599999545
15661,2790.64053,2806.53274,2807.463109999855,2665.9041299999544
15662,2790.8184,2806.71052,2807.643109999855,2666.0766299999545
15663,2790.99512,2806.88937,2807.8231099998548,2666.2470499999545
15664,2791.17295,2807.06822,2808.0009799998547,2666.4153799999544
15665,2791.34967,2807.24396,2808.1788499998547,2666.587839999954
15666,2791.52852,2807.42401,2808.3588999998547,2666.7592399999544
15667,2791.70741,2807.60197,2808.537789999855,2666.930599999954
15668,2791.88426,2807.77989,2808.716769999855,2667.102119999954
15669,2792.06218,2807.95772,2808.897789999855,2667.270359999954
15670,2792.23481,2808.13555,2809.0777899998548,2667.439709999954
15671,2792.41157,2808.31023,2809.2545999998547,2667.611279999954
15672,2792.58518,2808.48917,2809.4314499998545,2667.779569999954
15673,2792.76727,2808.66802,2809.6103899998543,2667.9488799999544
15674,2792.94727,2808.84691,2809.7903499998542,2668.1171699999545
15675,2793.12727,2809.02478,2809.9714599998542,2668.2865199999546
15676,2793.30736,2809.20048,2810.152479999854,2668.455829999955
15677,2793.48519,2809.37835,2810.332479999854,2668.624159999955
15678,2793.66302,2809.5615,2810.511369999854,2668.793549999955
15679,2793.84094,2809.74039,2810.688179999854,2668.9640099999547
15680,2794.01872,2809.91502,2810.871379999854,2669.1377099999545
15681,2794.19664,2810.09285,2811.054489999854,2669.3091499999546
15682,2794.37345,2810.27077,2811.235689999854,2669.4795699999545
15683,2794.54923,2810.44966,2811.414579999854,2669.6500299999543
15684,2794.72608,2810.62966,2811.594579999854,2669.8226199999544
15685,2794.90293,2810.80753,2811.773559999854,2669.9951199999546
15686,2795.07974,2810.98749,2811.954629999854,2670.1633599999545
15687,2795.25544,2811.16754,2812.1313099998542,2670.3358599999547
15688,2795.43327,2811.3475,2812.3101999998544,2670.508449999955
15689,2795.61105,2811.52542,2812.4912199998544,2670.6747299999547
15690,2795.7847,2811.70547,2812.6722399998544,2670.8430599999547
15691,2795.96262,2811.88534,2812.851089999854,2671.0102399999546
15692,2796.14156,2812.06112,2813.027899999854,2671.1784799999546
15693,2796.3205,2812.24006,2813.207859999854,2671.3499199999546
15694,2796.49935,2812.41993,2813.387819999854,2671.5214899999546
15695,2796.68255,2812.59882,2813.567729999854,2671.6908799999546
15696,2796.8594,2812.77669,2813.745559999854,2671.8581799999547
15697,2797.03727,2812.95563,2813.9244999998537,2672.0307299999545
15698,2797.21616,2813.13239,2814.103439999853,2672.2000399999547
15699,2797.3951,2813.31341,2814.2823299998536,2672.369349999955
15700,2797.5751,2813.49443,2814.4613099998537,2672.540829999955
15701,2797.75191,2813.67124,2814.6391799998537,2672.709119999955
15702,2797.92978,2813.85226,2814.8149599998537,2672.880599999955
15703,2798.10761,2814.0312,2814.9949199998537,2673.052169999955
15704,2798.28424,2814.21018,2815.174829999853,2673.2235299999547
15705,2798.46313,2814.38699,2815.3527499998536,2673.394969999955
15706,2798.63998,2814.56695,2815.5328399998534,2673.566539999955
15707,2798.81794,2814.74802,2815.7129299998533,2673.735849999955
15708,2798.99479,2814.92696,2815.892889999853,2673.906219999955
15709,2799.17164,2815.1059,2816.072759999853,2674.077659999955
15710,2799.34849,2815.28479,2816.252719999853,2674.245859999955
15711,2799.52747,2815.46049,2816.435869999853,2674.416189999955
15712,2799.70636,2815.63938,2816.6158699998527,2674.586609999955
15713,2799.88845,2815.81836,2816.796849999853,2674.7538299999546
15714,2800.06423,2815.99512,2816.977919999853,2674.9242899999545
15715,2800.24104,2816.17078,2817.157879999853,2675.0978599999544
15716,2800.41887,2816.34967,2817.3335799998526,2675.2660999999543
15717,2800.59563,2816.5275,2817.5092799998524,2675.4311499999544
15718,2800.77674,2816.70542,2817.6892399998524,2675.6015199999542
15719,2800.95887,2816.88325,2817.868179999852,2675.769759999954
15720,2801.13674,2817.06219,2818.046049999852,2675.9411999999543
15721,2801.31452,2817.24232,2818.222809999852,2676.1126799999543
15722,2801.49341,2817.4213,2818.401749999852,2676.283049999954
15723,2801.6723,2817.59806,2818.580729999852,2676.453509999954
15724,2801.85013,2817.77704,2818.757539999852,2676.622899999954
15725,2802.03004,2817.95806,2818.936389999852,2676.794379999954
15726,2802.20587,2818.13589,2819.1152399998514,2676.9669299999537
15727,2802.38476,2818.31376,2819.293019999852,2677.136239999954
15728,2802.56374,2818.49159,2819.475109999851,2677.3023599999538
15729,2802.73846,2818.66848,2819.655109999851,2677.473799999954
15730,2802.91314,2818.84742,2819.836269999851,2677.645239999954
15731,2803.09208,2819.02525,2820.019419999851,2677.8156999999537
15732,2803.27213,2819.19988,2820.1951199998507,2677.9839399999537
15733,2803.45315,2819.38086,2820.372949999851,2678.1543099999535
15734,2803.63519,2819.55886,2820.550819999851,2678.3225999999536
15735,2803.81621,2819.73775,2820.7286899998508,2678.4898599999538
15736,2803.99515,2819.91664,2820.906519999851,2678.6603199999536
15737,2804.17098,2820.09447,2821.085499999851,2678.8317199999537
15738,2804.34787,2820.27549,2821.265459999851,2679.0020499999537
15739,2804.52472,2820.45438,2821.444349999851,2679.1725099999535
15740,2804.7005,2820.63123,2821.624309999851,2679.3397299999533
15741,2804.87842,2820.81004,2821.803199999851,2679.5079699999533
15742,2805.05625,2820.99111,2821.982139999851,2679.6794499999532
15743,2805.23514,2821.17107,2822.1589899998507,2679.853059999953
15744,2805.41514,2821.34783,2822.3390399998507,2680.024539999953
