Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.501,5.09750,0.00523,1.51676,1.55344,0.02665,0.00000,0.00000,
0.502,5.09875,0.00544,2.96506,2.25925,0.02772,0.00000,0.00000,
0.503,5.09875,0.00544,2.96506,2.25925,0.02772,0.00000,0.00000,
0.504,5.09875,0.00544,2.25834,0.61858,0.02772,0.00000,0.00000,
0.505,5.09875,0.00627,2.37977,0.15240,0.03198,0.00000,0.00000,
0.506,5.10125,0.00627,1.99347,1.33822,0.03200,0.00000,0.00000,
0.507,5.10125,0.00565,2.17440,0.57946,0.02880,0.00000,0.00000,
0.508,5.09875,0.00523,1.43520,1.25101,0.02665,0.00000,0.00000,
0.509,5.10125,0.00481,1.95842,1.12224,0.02453,0.00000,0.00000,
0.510,5.09625,0.00627,2.12387,1.77668,0.03197,0.00000,0.00000,
0.511,5.10000,0.00565,2.40259,2.82394,0.02879,0.00000,0.00000,
0.512,5.10000,0.00565,1.62672,0.01059,0.02879,0.00000,0.00000,
0.513,5.10125,0.00523,1.82558,0.01141,0.02667,0.00000,0.00000,
0.514,5.10125,0.00544,1.82558,0.01141,0.02773,0.00000,0.00000,
0.515,5.10000,0.00544,1.68377,0.74572,0.02773,0.00000,0.00000,
0.516,5.10125,0.00565,1.68703,0.52649,0.02880,0.00000,0.00000,
0.517,5.09875,0.00544,2.58842,2.55256,0.02772,0.00000,0.00000,
0.518,5.09750,0.00544,1.80928,0.56071,0.02771,0.00000,0.00000,
0.519,5.09875,0.00565,1.61531,0.41646,0.02879,0.00000,0.00000,
0.520,5.10250,0.00523,2.09698,1.34963,0.02667,0.00000,0.00000,
0.521,5.09750,0.00565,1.60065,1.71800,0.02878,0.00000,0.00000,
0.522,5.10125,0.00565,2.74245,1.52322,0.02880,0.00000,0.00000,
0.523,5.10125,0.00565,3.20618,0.00978,0.02880,0.00000,0.00000,
0.524,5.10000,0.00565,1.08149,2.71311,0.02879,0.00000,0.00000,
0.525,5.10125,0.00502,1.08149,2.71311,0.02560,0.00000,0.00000,
0.526,5.10000,0.00585,1.72454,1.35942,0.02986,0.00000,0.00000,
0.527,5.09875,0.00544,1.60147,1.29992,0.02772,0.00000,0.00000,
0.528,5.09875,0.00585,1.37572,0.65118,0.02985,0.00000,0.00000,
0.529,5.09875,0.00565,1.62674,1.28118,0.02879,0.00000,0.00000,
0.530,5.09875,0.00565,2.21028,1.24939,0.02879,0.00000,0.00000,
0.531,5.09750,0.00544,3.11737,0.12388,0.02771,0.00000,0.00000,
0.532,5.09750,0.00565,3.03913,0.54605,0.02878,0.00000,0.00000,
0.533,5.10000,0.00565,2.06032,0.57213,0.02879,0.00000,0.00000,
0.534,5.09875,0.00481,1.80604,1.90384,0.02452,0.00000,0.00000,
0.535,5.10000,0.00565,1.22902,1.30074,0.02879,0.00000,0.00000,
0.536,5.10250,0.00544,1.22902,1.30074,0.02774,0.00000,0.00000,
0.537,5.10000,0.00544,0.69357,1.41484,0.02773,0.00000,0.00000,
0.538,5.10000,0.00544,1.69765,1.38795,0.02773,0.00000,0.00000,
0.539,5.10000,0.00544,2.35372,2.49716,0.02773,0.00000,0.00000,
0.540,5.10000,0.00544,2.22251,1.21354,0.02773,0.00000,0.00000,
