Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.452,5.09875,0.00502,0.82757,2.67432,0.02559,0.00001,0.00000,
0.453,5.09875,0.00481,2.27562,1.46273,0.02452,0.00001,0.00000,
0.454,5.09875,0.00481,2.02694,0.95151,0.02452,0.00001,0.00000,
0.455,5.09750,0.00544,0.81616,2.20795,0.02771,0.00001,0.00000,
0.456,5.09875,0.00565,0.69630,1.81658,0.02879,0.00001,0.00000,
0.457,5.09875,0.00565,1.77745,0.73218,0.02879,0.00001,0.00000,
0.458,5.09500,0.00585,1.42930,0.04647,0.02983,0.00001,0.00000,
0.459,5.09875,0.00565,1.98047,1.94215,0.02879,0.00001,0.00000,
0.460,5.09875,0.00502,1.80109,1.03549,0.02559,0.00001,0.00000,
0.461,5.09750,0.00585,1.80109,1.03549,0.02984,0.00001,0.00000,
0.462,5.09750,0.00544,3.20569,0.20219,0.02771,0.00001,0.00000,
0.463,5.09875,0.00544,0.57151,2.58200,0.02772,0.00001,0.00000,
0.464,5.09875,0.00523,3.12498,0.16958,0.02665,0.00001,0.00000,
0.465,5.10000,0.00565,2.39123,1.80830,0.02879,0.00001,0.00000,
0.466,5.09875,0.00502,1.57839,0.01141,0.02559,0.00001,0.00000,
0.467,5.09875,0.00585,1.57187,1.94608,0.02985,0.00001,0.00000,
0.468,5.09875,0.00502,2.30725,0.08234,0.02559,0.00001,0.00000,
0.469,5.10000,0.00544,1.44957,1.22048,0.02773,0.00001,0.00000,
0.470,5.09875,0.00544,1.01503,1.68437,0.02772,0.00001,0.00000,
0.471,5.09875,0.00544,2.44585,1.33543,0.02772,0.00001,0.00000,
0.472,5.10000,0.00544,2.44585,1.33543,0.02773,0.00001,0.00000,
0.473,5.09625,0.00585,2.00292,0.15244,0.02984,0.00001,0.00000,
0.474,5.09625,0.00565,0.73286,2.98197,0.02877,0.00001,0.00000,
0.475,5.10125,0.00565,1.19751,1.23909,0.02880,0.00001,0.00000,
