Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.10250,0.00627,1.10138,1.33127,0.03201,0.00000,0.00000,
0.000,5.09750,0.00523,1.90846,0.49648,0.02665,0.00000,0.00000,
0.000,5.09750,0.00523,1.26687,1.72421,0.02665,0.00000,0.00000,
0.000,5.09875,0.00523,1.64677,1.70791,0.02665,0.00000,0.00000,
0.000,5.09750,0.00565,3.08972,0.16223,0.02878,0.00000,0.00000,
0.000,5.10000,0.00585,3.11500,0.15245,0.02986,0.00000,0.00000,
0.000,5.09875,0.00481,1.32475,1.20654,0.02452,0.00000,0.00000,
0.000,5.10125,0.00544,0.98724,1.94514,0.02773,0.00000,0.00000,
0.000,5.10125,0.00565,1.30029,0.83398,0.02880,0.00000,0.00000,
0.000,5.10000,0.00544,2.71716,2.91200,0.02773,0.00000,0.00000,
0.000,5.10125,0.00565,2.71716,2.91200,0.02880,0.00000,0.00000,
0.000,5.10125,0.00585,1.30274,0.01304,0.02987,0.00000,0.00000,
0.000,5.09750,0.00585,0.55028,1.94107,0.02984,0.00000,0.00000,
0.000,5.09875,0.00565,1.13399,1.31089,0.02879,0.00000,0.00000,
0.000,5.09875,0.00544,0.65626,2.97723,0.02772,0.00000,0.00000,
0.000,5.09750,0.00481,2.16607,0.01467,0.02452,0.00000,0.00000,
0.000,5.10000,0.00585,0.88942,1.79351,0.02986,0.00000,0.00000,
0.000,5.09875,0.00544,1.23997,1.20084,0.02772,0.00000,0.00000,
0.000,5.10125,0.00565,1.71851,0.62202,0.02880,0.00000,0.00000,
0.000,5.09750,0.00544,2.20928,2.25330,0.02771,0.00000,0.00000,
0.000,5.09750,0.00565,2.12613,1.90194,0.02878,0.00000,0.00000,
0.000,5.09750,0.00565,2.12613,1.90194,0.02878,0.00000,0.00000,
0.001,5.09875,0.00585,0.96931,1.95248,0.02985,0.00000,0.00000,
0.002,5.09875,0.00544,2.64706,2.47912,0.02772,0.00000,0.00000,
0.003,5.10125,0.00523,0.46387,2.77668,0.02667,0.00000,0.00000,
0.004,5.09750,0.00502,2.18319,1.30600,0.02558,0.00000,0.00000,
0.005,5.09625,0.00481,1.79677,2.09922,0.02451,0.00000,0.00000,
0.006,5.09875,0.00544,2.97885,1.60845,0.02772,0.00000,0.00000,
0.007,5.09875,0.00585,2.06090,1.96878,0.02985,0.00000,0.00000,
0.008,5.09875,0.00523,1.24649,1.22692,0.02665,0.00000,0.00000,
0.009,5.09750,0.00523,1.31904,2.15466,0.02665,0.00000,0.00000,
0.010,5.10000,0.00565,2.01281,0.76713,0.02879,0.00000,0.00000,
0.011,5.10000,0.00523,2.01281,0.76713,0.02666,0.00000,0.00000,
0.012,5.09875,0.00523,2.01281,0.76713,0.02665,0.00000,0.00000,
0.013,5.09750,0.00544,0.61958,2.13102,0.02771,0.00000,0.00000,
0.014,5.10000,0.00523,2.91935,2.92261,0.02666,0.00000,0.00000,
0.015,5.10000,0.00565,3.10522,0.01712,0.02879,0.00000,0.00000,
0.016,5.09625,0.00565,1.29296,2.02422,0.02877,0.00000,0.00000,
0.017,5.09625,0.00544,1.91498,0.01060,0.02771,0.00000,0.00000,
0.018,5.10000,0.00544,2.57288,1.77884,0.02773,0.00000,0.00000,
0.019,5.10000,0.00523,1.63862,0.86822,0.02666,0.00000,0.00000,
0.020,5.10125,0.00565,1.40302,0.00978,0.02880,0.00000,0.00000,
0.021,5.09875,0.00523,0.48996,2.58021,0.02665,0.00000,0.00000,
0.022,5.09875,0.00606,3.11093,0.06114,0.03092,0.00000,0.00000,
