Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.10125,0.00544,1.90218,0.50122,0.02773,0.00000,0.00000,
0.000,5.10000,0.00523,2.61285,0.00815,0.02666,0.00000,0.00000,
0.000,5.10000,0.00585,2.20861,0.01711,0.02986,0.00000,0.00000,
0.000,5.10000,0.00565,1.63975,2.87853,0.02879,0.00000,0.00000,
0.000,5.10000,0.00523,0.48655,2.61611,0.02666,0.00000,0.00000,
0.000,5.09875,0.00523,0.57538,1.25834,0.02665,0.00000,0.00000,
0.000,5.09875,0.00544,3.11977,0.57864,0.02772,0.00000,0.00000,
0.000,5.10250,0.00523,3.11977,0.57864,0.02667,0.00000,0.00000,
0.000,5.09875,0.00585,2.94785,1.67156,0.02985,0.00000,0.00000,
0.000,5.09875,0.00544,1.99023,1.65445,0.02772,0.00000,0.00000,
0.000,5.10125,0.00544,3.11248,0.13366,0.02773,0.00000,0.00000,
0.000,5.09875,0.00523,1.86716,0.00326,0.02665,0.00000,0.00000,
0.000,5.10000,0.00544,2.36513,2.10433,0.02773,0.00000,0.00000,
0.000,5.10000,0.00585,1.77099,0.00733,0.02986,0.00000,0.00000,
0.000,5.09750,0.00585,2.87858,0.92747,0.02984,0.00000,0.00000,
0.000,5.10125,0.00523,3.10433,0.05868,0.02667,0.00000,0.00000,
0.000,5.10000,0.00544,0.86553,0.95273,0.02773,0.00000,0.00000,
0.000,5.09750,0.00544,3.10433,0.01385,0.02771,0.00000,0.00000,
0.000,5.10125,0.00544,3.10433,0.01385,0.02773,0.00000,0.00000,
0.000,5.10125,0.00523,2.85019,0.86068,0.02667,0.00000,0.00000,
0.000,5.09875,0.00523,2.37829,0.00978,0.02665,0.00000,0.00000,
0.000,5.09875,0.00565,3.11916,0.15160,0.02879,0.00000,0.00000,
0.000,5.09875,0.00606,2.00337,2.59264,0.03092,0.00000,0.00000,
0.000,5.09875,0.00606,0.62269,2.51277,0.03092,0.00000,0.00000,
0.000,5.09750,0.00523,1.82976,0.00000,0.02665,0.00000,0.00000,
0.000,5.10000,0.00544,1.87296,0.00571,0.02773,0.00000,0.00000,
0.000,5.10125,0.00544,2.88850,0.00978,0.02773,0.00000,0.00000,
0.000,5.09875,0.00585,2.30493,0.07580,0.02985,0.00000,0.00000,
0.000,5.10000,0.00585,2.86405,3.01646,0.02986,0.00000,0.00000,
0.000,5.09875,0.00523,2.86405,3.01646,0.02665,0.00000,0.00000,
0.001,5.10000,0.00565,0.54771,1.95039,0.02879,0.00000,0.00000,
0.002,5.10000,0.00481,0.43686,1.64067,0.02453,0.00000,0.00000,
0.003,5.10000,0.00481,1.51271,2.32204,0.02453,0.00000,0.00000,
0.004,5.09875,0.00544,2.21120,0.01304,0.02772,0.00000,0.00000,
0.005,5.09875,0.00585,1.58443,0.01304,0.02985,0.00000,0.00000,
0.006,5.10000,0.00606,0.51673,1.79960,0.03093,0.00000,0.00000,
0.007,5.10250,0.00565,0.51673,1.79960,0.02881,0.00000,0.00000,
0.008,5.09875,0.00585,1.52249,0.01060,0.02985,0.00000,0.00000,
0.009,5.09875,0.00544,3.11834,0.01141,0.02772,0.00000,0.00000,
0.010,5.09875,0.00523,2.96756,2.71897,0.02665,0.00000,0.00000,
0.011,5.09875,0.00544,1.57547,1.15735,0.02772,0.00000,0.00000,
0.012,5.10000,0.00544,1.57547,1.15735,0.02773,0.00000,0.00000,
0.013,5.09875,0.00565,2.04003,1.53878,0.02879,0.00000,0.00000,
0.014,5.10125,0.00544,1.03265,1.62599,0.02773,0.00000,0.00000,
0.015,5.09875,0.00544,2.93005,0.84764,0.02772,0.00000,0.00000,
0.016,5.09750,0.00523,1.14838,1.10845,0.02665,0.00000,0.00000,
0.017,5.09750,0.00544,1.57220,1.17202,0.02771,0.00000,0.00000,
0.018,5.10000,0.00460,0.62921,2.35952,0.02346,0.00000,0.00000,
0.019,5.10000,0.00565,3.12158,0.17442,0.02879,0.00000,0.00000,
0.020,5.10000,0.00481,3.21205,0.00652,0.02453,0.00000,0.00000,
0.021,5.10125,0.00481,1.90962,0.01467,0.02453,0.00000,0.00000,
0.022,5.09500,0.00565,3.12729,0.22984,0.02876,0.00000,0.00000,
0.023,5.09875,0.00565,3.12729,0.22984,0.02879,0.00000,0.00000,
0.024,5.10000,0.00606,3.10922,0.05053,0.03093,0.00000,0.00000,
0.025,5.10000,0.00502,1.97637,0.01385,0.02559,0.00000,0.00000,
0.026,5.09625,0.00502,2.94785,0.95599,0.02557,0.00000,0.00000,
0.027,5.09750,0.00544,3.10841,0.31459,0.02771,0.00000,0.00000,
0.028,5.10000,0.00585,0.71638,1.40180,0.02986,0.00000,0.00000,
0.029,5.09875,0.00523,2.31867,2.46537,0.02665,0.00000,0.00000,
0.030,5.09875,0.00523,2.45559,2.70091,0.02665,0.00000,0.00000,
0.031,5.09500,0.00565,0.93562,1.44255,0.02876,0.00000,0.00000,
0.032,5.10125,0.00544,0.64874,2.28770,0.02773,0.00000,0.00000,
0.033,5.09875,0.00565,2.07173,1.45885,0.02879,0.00000,0.00000,
0.034,5.10000,0.00585,2.07173,1.45885,0.02986,0.00000,0.00000,
0.035,5.09750,0.00502,2.30633,1.17761,0.02558,0.00000,0.00000,
0.036,5.10125,0.00481,2.22157,2.53696,0.02453,0.00000,0.00000,
0.037,5.10125,0.00502,1.47344,0.72776,0.02560,0.00000,0.00000,
0.038,5.09875,0.00523,0.95513,1.21592,0.02665,0.00000,0.00000,
0.039,5.09875,0.00544,1.39928,2.01050,0.02772,0.00000,0.00000,
0.040,5.09625,0.00544,1.21184,1.15561,0.02771,0.00000,0.00000,
0.041,5.09625,0.00523,3.12536,0.30968,0.02664,0.00000,0.00000,
0.042,5.10000,0.00606,3.12047,0.24612,0.03093,0.00000,0.00000,
0.043,5.09875,0.00565,0.93639,1.87522,0.02879,0.00000,0.00000,
0.044,5.09875,0.00606,2.17431,0.53298,0.03092,0.00000,0.00000,
0.045,5.10250,0.00502,2.17431,0.53298,0.02561,0.00000,0.00000,
0.046,5.10250,0.00585,3.10796,0.01956,0.02987,0.00000,0.00000,
0.047,5.10125,0.00565,1.92149,1.59635,0.02880,0.00000,0.00000,
