Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09750,0.01777,3.08986,0.93185,0.09060,0.00000,0.00000,
0.000,5.09625,0.01819,2.22812,0.00815,0.09271,0.00000,0.00000,
0.000,5.09500,0.01840,2.22812,0.00815,0.09375,0.00000,0.00000,
0.000,5.09750,0.01777,0.84133,1.07285,0.09060,0.00000,0.00000,
0.000,5.09875,0.01736,2.88187,0.00652,0.08849,0.00000,0.00000,
0.000,5.09875,0.01840,2.28593,0.00000,0.09382,0.00000,0.00000,
0.000,5.10000,0.01861,3.07508,0.07256,0.09491,0.00000,0.00000,
0.000,5.10000,0.01924,1.41852,2.47914,0.09811,0.00000,0.00000,
0.000,5.09750,0.01924,3.07508,0.04076,0.09806,0.00000,0.00000,
0.001,5.09875,0.01861,3.08242,0.15163,0.09489,0.00000,0.00000,
0.002,5.09750,0.01903,1.91092,0.00326,0.09700,0.00000,0.00000,
0.003,5.09500,0.01861,3.16883,0.00978,0.09482,0.00000,0.00000,
0.004,5.09750,0.01777,3.05144,0.02201,0.09060,0.00000,0.00000,
0.005,5.09875,0.01903,3.05144,0.02201,0.09702,0.00000,0.00000,
0.006,5.09625,0.01966,2.99112,0.99949,0.10017,0.00000,0.00000,
0.007,5.09875,0.01819,3.06694,0.02446,0.09275,0.00000,0.00000,
0.008,5.09875,0.01903,0.58371,1.30928,0.09702,0.00000,0.00000,
0.009,5.09875,0.01903,3.07265,0.08397,0.09702,0.00000,0.00000,
0.010,5.09875,0.01840,1.88484,0.01304,0.09382,0.00000,0.00000,
0.011,5.09750,0.01777,3.15254,0.01467,0.09060,0.00000,0.00000,
0.012,5.09500,0.01736,1.94028,0.00326,0.08843,0.00000,0.00000,
0.013,5.09750,0.01736,1.63375,1.87669,0.08847,0.00000,0.00000,
0.014,5.09625,0.01882,3.04982,0.01467,0.09591,0.00000,0.00000,
0.015,5.09625,0.01903,0.90329,0.57475,0.09697,0.00000,0.00000,
0.016,5.09625,0.01777,0.90329,0.57475,0.09058,0.00000,0.00000,
0.017,5.09500,0.01903,3.09057,0.35381,0.09695,0.00000,0.00000,
0.018,5.09500,0.01903,2.68051,2.24436,0.09695,0.00000,0.00000,
0.019,5.10000,0.01882,2.16039,2.44898,0.09598,0.00000,0.00000,
0.020,5.09625,0.01819,3.08650,0.21441,0.09271,0.00000,0.00000,
0.021,5.09500,0.01882,3.06775,0.02283,0.09588,0.00000,0.00000,
0.022,5.09875,0.01861,1.78456,0.00489,0.09489,0.00000,0.00000,
0.023,5.09625,0.01736,1.62966,0.96443,0.08845,0.00000,0.00000,
0.024,5.09625,0.01840,3.05144,0.02935,0.09377,0.00000,0.00000,
0.025,5.09875,0.01861,1.55711,0.04239,0.09489,0.00000,0.00000,
0.026,5.09875,0.01798,2.95198,1.00111,0.09169,0.00000,0.00000,
0.027,5.09875,0.01736,2.95198,1.00111,0.08849,0.00000,0.00000,
0.028,5.09750,0.01736,1.40629,0.00000,0.08847,0.00000,0.00000,
0.029,5.09625,0.01861,0.87802,0.97829,0.09484,0.00000,0.00000,
0.030,5.09750,0.01819,3.07102,0.03913,0.09273,0.00000,0.00000,
0.031,5.09750,0.01777,3.06613,0.01630,0.09060,0.00000,0.00000,
0.032,5.09750,0.01736,0.94405,0.75410,0.08847,0.00000,0.00000,
0.033,5.09750,0.01903,1.50168,1.44461,0.09700,0.00000,0.00000,
0.035,5.09625,0.01819,3.05064,0.02038,0.09271,0.00000,0.00000,
0.035,5.09500,0.01756,1.92805,0.12799,0.08949,0.00000,0.00000,
0.036,5.09500,0.01882,0.46143,1.37776,0.09588,0.00000,0.00000,
0.037,5.09750,0.01882,0.55110,1.24080,0.09593,0.00000,0.00000,
0.038,5.10000,0.01945,0.55110,1.24080,0.09918,0.00000,0.00000,
0.039,5.09875,0.01840,0.70437,0.80138,0.09382,0.00000,0.00000,
0.040,5.09750,0.01903,1.91256,0.00734,0.09700,0.00000,0.00000,
0.041,5.09875,0.01861,2.10740,0.00734,0.09489,0.00000,0.00000,
0.042,5.09875,0.01798,3.11667,0.00489,0.09169,0.00000,0.00000,
0.043,5.09750,0.01756,2.43513,1.87424,0.08953,0.00000,0.00000,
0.044,5.09875,0.01840,3.05145,0.01875,0.09382,0.00000,0.00000,
0.045,5.09875,0.01924,2.96748,0.92285,0.09809,0.00000,0.00000,
0.046,5.09750,0.01924,3.08569,0.37012,0.09806,0.00000,0.00000,
0.047,5.09375,0.01861,2.39926,0.00408,0.09479,0.00000,0.00000,
0.048,5.09625,0.01777,0.83236,1.15764,0.09058,0.00000,0.00000,
0.049,5.09875,0.01861,0.83236,1.15764,0.09489,0.00000,0.00000,
0.050,5.09750,0.01882,3.08978,1.48130,0.09593,0.00000,0.00000,
0.051,5.09875,0.01819,1.75441,2.62753,0.09275,0.00000,0.00000,
0.052,5.10125,0.01882,1.43075,0.01223,0.09600,0.00000,0.00000,
0.053,5.09625,0.01986,0.78671,1.61418,0.10123,0.00000,0.00000,
0.054,5.09625,0.01798,3.04983,0.01712,0.09164,0.00000,0.00000,
0.055,5.09500,0.01798,1.33537,0.06685,0.09162,0.00000,0.00000,
0.056,5.10000,0.01777,0.52583,1.06634,0.09064,0.00000,0.00000,
0.057,5.09625,0.01861,1.45358,0.00000,0.09484,0.00000,0.00000,
0.058,5.09625,0.01715,1.98675,0.01141,0.08738,0.00000,0.00000,
0.059,5.09750,0.01819,1.50494,1.64924,0.09273,0.00000,0.00000,
0.060,5.09875,0.01736,1.50494,1.64924,0.08849,0.00000,0.00000,
0.061,5.09750,0.01777,2.45959,2.66585,0.09060,0.00000,0.00000,
0.062,5.09625,0.01777,0.46877,0.99868,0.09058,0.00000,0.00000,
0.063,5.09625,0.01840,1.47722,1.75359,0.09377,0.00000,0.00000,
0.064,5.09750,0.01840,3.04820,0.02364,0.09380,0.00000,0.00000,
0.065,5.09500,0.01777,1.88811,1.37613,0.09056,0.00000,0.00000,
0.066,5.09750,0.01861,3.07592,0.09375,0.09486,0.00000,0.00000,
0.067,5.09625,0.01819,3.08081,0.17120,0.09271,0.00000,0.00000,
0.068,5.09875,0.01882,3.08896,0.93753,0.09595,0.00000,0.00000,
0.069,5.09750,0.02007,2.37807,0.00815,0.10233,0.00000,0.00000,
0.070,5.09750,0.01840,3.06369,0.01060,0.09380,0.00000,0.00000,
0.071,5.09875,0.01924,3.06369,0.01060,0.09809,0.00000,0.00000,
0.072,5.09875,0.01945,3.00504,0.91064,0.09915,0.00000,0.00000,
0.073,5.09875,0.01945,1.79928,2.60312,0.09915,0.00000,0.00000,
0.074,5.09750,0.01736,3.04988,0.02853,0.08847,0.00000,0.00000,
0.075,5.09875,0.01924,1.90689,0.90494,0.09809,0.00000,0.00000,
0.076,5.09875,0.01819,3.06374,0.01467,0.09275,0.00000,0.00000,
0.077,5.09875,0.01819,0.39214,1.18865,0.09275,0.00000,0.00000,
0.078,5.09625,0.01819,2.16696,0.00245,0.09271,0.00000,0.00000,
0.079,5.09875,0.01798,3.17136,0.01223,0.09169,0.00000,0.00000,
0.080,5.09875,0.01903,3.06537,0.02772,0.09702,0.00000,0.00000,
0.081,5.09875,0.01861,3.10532,0.01712,0.09489,0.00000,0.00000,
0.082,5.09875,0.01861,3.10532,0.01712,0.09489,0.00000,0.00000,
0.083,5.09750,0.01736,3.09312,0.73945,0.08847,0.00000,0.00000,
0.084,5.09875,0.01903,3.05154,0.01875,0.09702,0.00000,0.00000,
0.085,5.09750,0.01736,1.87756,0.31795,0.08847,0.00000,0.00000,
0.086,5.09500,0.01777,3.08986,0.89598,0.09056,0.00000,0.00000,
0.087,5.09750,0.01819,1.01582,1.33948,0.09273,0.00000,0.00000,
0.088,5.09875,0.01882,1.66967,0.00000,0.09595,0.00000,0.00000,
0.089,5.09500,0.01903,0.63998,1.27997,0.09695,0.00000,0.00000,
