Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.623,5.09750,0.01924,1.14012,1.46773,0.09806,0.00002,0.00000,
0.624,5.09500,0.01861,0.90216,1.50767,0.09482,0.00002,0.00000,
0.625,5.09500,0.01798,3.06749,0.01222,0.09162,0.00002,0.00000,
0.626,5.09375,0.01903,2.28269,1.46447,0.09692,0.00002,0.00000,
0.627,5.09875,0.01715,3.06994,0.03749,0.08742,0.00002,0.00000,
0.628,5.09500,0.01777,1.87521,1.16865,0.09056,0.00002,0.00000,
0.629,5.09500,0.01840,2.09118,0.00407,0.09375,0.00002,0.00000,
0.630,5.09500,0.01694,0.47104,1.81735,0.08629,0.00002,0.00000,
0.631,5.09500,0.01819,0.96572,2.64371,0.09269,0.00002,0.00000,
0.632,5.09375,0.01819,0.96246,2.78389,0.09266,0.00002,0.00000,
0.633,5.09500,0.01819,3.06994,0.01630,0.09269,0.00002,0.00000,
0.634,5.09500,0.01694,3.06994,0.01630,0.08629,0.00002,0.00000,
0.635,5.09750,0.01882,0.46942,2.26642,0.09593,0.00002,0.00000,
0.636,5.09500,0.01798,2.49624,2.81897,0.09162,0.00002,0.00000,
0.637,5.09625,0.01924,2.96811,1.04723,0.09804,0.00002,0.00000,
0.638,5.09500,0.01903,3.05857,0.01548,0.09695,0.00002,0.00000,
0.639,5.09500,0.01756,2.20693,0.00815,0.08949,0.00002,0.00000,
0.640,5.09500,0.01840,3.08384,0.11980,0.09375,0.00002,0.00000,
0.641,5.09625,0.01840,3.05939,1.68861,0.09377,0.00002,0.00000,
0.642,5.09875,0.01840,3.08384,0.12469,0.09382,0.00002,0.00000,
0.643,5.09375,0.01756,1.47020,1.16214,0.08947,0.00002,0.00000,
0.644,5.09625,0.01986,2.02275,0.00326,0.10123,0.00002,0.00000,
0.645,5.09500,0.01945,2.02275,0.00326,0.09908,0.00002,0.00000,
0.646,5.09500,0.01840,2.68292,0.86470,0.09375,0.00002,0.00000,
0.647,5.09375,0.01945,2.99261,1.78644,0.09905,0.00002,0.00000,
0.648,5.09500,0.01840,1.82637,1.11489,0.09375,0.00002,0.00000,
0.649,5.09500,0.01840,2.18904,0.00244,0.09375,0.00002,0.00000,
0.650,5.09375,0.01840,2.50362,2.66499,0.09373,0.00002,0.00000,
0.651,5.09625,0.01903,2.50362,2.66499,0.09697,0.00002,0.00000,
0.652,5.09375,0.01756,3.07818,0.03749,0.08947,0.00002,0.00000,
0.653,5.09625,0.01777,2.14503,2.54274,0.09058,0.00002,0.00000,
0.654,5.09500,0.01840,1.07089,1.50038,0.09375,0.00002,0.00000,
0.655,5.09250,0.01736,3.07737,0.03423,0.08838,0.00002,0.00000,
0.656,5.10125,0.01840,1.75873,1.55254,0.09387,0.00002,0.00000,
0.657,5.09625,0.01777,1.75873,1.55254,0.09058,0.00002,0.00000,
0.658,5.09625,0.01798,1.06764,2.05133,0.09164,0.00002,0.00000,
0.659,5.09500,0.01798,1.17685,1.13854,0.09162,0.00002,0.00000,
0.660,5.09625,0.01903,2.09289,2.05459,0.09697,0.00002,0.00000,
0.661,5.09250,0.01798,1.76119,0.31866,0.09158,0.00002,0.00000,
0.662,5.09500,0.01882,3.07007,0.01548,0.09588,0.00002,0.00000,
0.663,5.09875,0.01924,1.61857,0.00326,0.09809,0.00002,0.00000,
0.664,5.09500,0.01861,3.06762,0.00326,0.09482,0.00002,0.00000,
0.665,5.09625,0.01945,3.07007,0.00489,0.09910,0.00002,0.00000,
0.666,5.09500,0.01924,3.07414,1.66665,0.09801,0.00002,0.00000,
0.667,5.09750,0.01798,2.81171,2.44660,0.09167,0.00002,0.00000,
0.668,5.09750,0.01798,2.81171,2.44660,0.09167,0.00002,0.00000,
0.669,5.09750,0.01924,3.08880,0.21271,0.09806,0.00002,0.00000,
0.670,5.09500,0.01756,1.41319,1.27219,0.08949,0.00002,0.00000,
0.671,5.09625,0.01861,3.08717,0.15892,0.09484,0.00002,0.00000,
0.672,5.09500,0.01777,3.08554,0.11328,0.09056,0.00002,0.00000,
0.673,5.09750,0.01945,3.14666,0.00081,0.09913,0.00002,0.00000,
0.674,5.09625,0.01798,1.64872,1.94048,0.09164,0.00002,0.00000,
0.675,5.09625,0.01736,2.97470,1.04481,0.08845,0.00002,0.00000,
0.676,5.09875,0.01777,2.19720,2.96247,0.09062,0.00002,0.00000,
0.677,5.09875,0.01777,1.25752,1.49061,0.09062,0.00002,0.00000,
0.678,5.09500,0.01819,0.63406,1.07089,0.09269,0.00002,0.00000,
