Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09750,0.01945,3.08305,0.04565,0.09913,0.00000,0.00000,
0.000,5.09750,0.01903,0.87388,1.32631,0.09700,0.00000,0.00000,
0.000,5.10000,0.01945,2.95425,0.86084,0.09918,0.00000,0.00000,
0.000,5.09875,0.01924,3.02924,1.65076,0.09809,0.00000,0.00000,
0.000,5.09625,0.01924,1.94504,1.08583,0.09804,0.00000,0.00000,
0.000,5.09625,0.01819,2.92816,1.23746,0.09271,0.00000,0.00000,
0.000,5.09625,0.01861,3.09772,0.42471,0.09484,0.00000,0.00000,
0.000,5.09875,0.01924,1.66625,0.90894,0.09809,0.00000,0.00000,
0.001,5.09875,0.01840,1.66625,0.90894,0.09382,0.00000,0.00000,
0.002,5.09875,0.01840,1.78522,2.49605,0.09382,0.00000,0.00000,
0.003,5.09500,0.01861,1.24640,0.04728,0.09482,0.00000,0.00000,
0.004,5.09625,0.01903,0.93582,1.47627,0.09697,0.00000,0.00000,
0.005,5.09625,0.01777,1.51296,0.00326,0.09058,0.00000,0.00000,
0.006,5.09875,0.01903,2.48301,1.13146,0.09702,0.00000,0.00000,
0.007,5.09500,0.01777,1.59366,0.00163,0.09056,0.00000,0.00000,
0.008,5.09625,0.01777,1.44367,1.26107,0.09058,0.00000,0.00000,
0.009,5.09625,0.01798,3.08623,0.23477,0.09164,0.00000,0.00000,
0.010,5.09625,0.01777,1.12983,1.59529,0.09058,0.00000,0.00000,
0.011,5.09375,0.01777,1.04016,1.16325,0.09053,0.00000,0.00000,
0.012,5.09875,0.01819,1.04016,1.16325,0.09275,0.00000,0.00000,
0.013,5.09375,0.01777,1.48436,0.09863,0.09053,0.00000,0.00000,
0.014,5.09625,0.01777,1.72156,1.35475,0.09058,0.00000,0.00000,
0.015,5.09625,0.01882,3.12522,0.65129,0.09591,0.00000,0.00000,
0.016,5.10000,0.01840,1.97262,0.60401,0.09384,0.00000,0.00000,
0.017,5.09875,0.01861,3.09098,0.67819,0.09489,0.00000,0.00000,
0.018,5.09500,0.01903,0.78986,1.28383,0.09695,0.00000,0.00000,
0.019,5.09500,0.01840,1.18276,1.32133,0.09375,0.00000,0.00000,
0.020,5.09750,0.01840,0.48174,1.54142,0.09380,0.00000,0.00000,
0.021,5.09875,0.01924,1.23167,0.05624,0.09809,0.00000,0.00000,
0.022,5.09625,0.01903,2.86030,1.45338,0.09697,0.00000,0.00000,
0.023,5.09750,0.01777,2.86030,1.45338,0.09060,0.00000,0.00000,
0.024,5.09500,0.01882,2.38672,0.63092,0.09588,0.00000,0.00000,
0.025,5.09750,0.01756,1.24064,0.04728,0.08953,0.00000,0.00000,
0.026,5.09500,0.01819,2.31906,1.03522,0.09269,0.00000,0.00000,
0.027,5.09625,0.01882,1.43301,1.97426,0.09591,0.00000,0.00000,
0.028,5.09625,0.01777,1.52104,0.03668,0.09058,0.00000,0.00000,
0.029,5.09375,0.01777,2.48617,2.69240,0.09053,0.00000,0.00000,
0.030,5.09625,0.01882,2.56686,1.43790,0.09591,0.00000,0.00000,
0.031,5.09500,0.01798,1.97589,0.29019,0.09162,0.00000,0.00000,
