Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.449,5.09625,0.00585,1.57550,1.67575,0.02984,0.00000,0.00000,
0.450,5.10000,0.00523,2.52423,2.87389,0.02666,0.00000,0.00000,
0.451,5.09875,0.00544,1.67412,1.78334,0.02772,0.00000,0.00000,
0.452,5.09875,0.00544,1.68553,1.21932,0.02772,0.00000,0.00000,
0.453,5.10000,0.00544,0.84929,1.28779,0.02773,0.00000,0.00000,
0.454,5.09875,0.00544,1.75644,2.15745,0.02772,0.00000,0.00000,
0.455,5.09875,0.00523,2.74755,2.00259,0.02665,0.00000,0.00000,
0.456,5.09750,0.00544,1.28045,1.17694,0.02771,0.00000,0.00000,
0.457,5.09500,0.00502,1.68472,0.95688,0.02557,0.00000,0.00000,
0.458,5.10125,0.00544,1.82083,2.47695,0.02773,0.00000,0.00000,
0.459,5.09875,0.00523,1.94635,0.10596,0.02665,0.00000,0.00000,
0.460,5.10000,0.00523,1.94635,0.10596,0.02666,0.00000,0.00000,
0.461,5.10000,0.00523,2.27889,0.00652,0.02666,0.00000,0.00000,
0.462,5.10125,0.00544,0.71236,1.10847,0.02773,0.00000,0.00000,
0.463,5.10000,0.00544,0.56646,1.90397,0.02773,0.00000,0.00000,
0.464,5.09500,0.00523,3.11758,0.10596,0.02663,0.00000,0.00000,
0.465,5.09750,0.00565,1.01148,1.57305,0.02878,0.00000,0.00000,
0.466,5.10125,0.00544,0.90634,1.94553,0.02773,0.00000,0.00000,
0.467,5.09875,0.00502,2.39626,1.36114,0.02559,0.00000,0.00000,
0.468,5.10125,0.00502,1.88685,0.72051,0.02560,0.00000,0.00000,
0.469,5.10125,0.00502,1.44835,0.96991,0.02560,0.00000,0.00000,
0.470,5.09875,0.00585,2.27726,1.31061,0.02985,0.00000,0.00000,
0.471,5.09875,0.00585,2.27726,1.31061,0.02985,0.00000,0.00000,
0.472,5.10125,0.00565,1.07832,1.14108,0.02880,0.00000,0.00000,
0.473,5.10125,0.00460,1.78497,0.02608,0.02347,0.00000,0.00000,
0.474,5.09500,0.00544,1.82409,0.48007,0.02770,0.00000,0.00000,
0.475,5.09875,0.00544,2.71902,1.98221,0.02772,0.00000,0.00000,
0.476,5.09875,0.00523,0.86966,0.96747,0.02665,0.00000,0.00000,
0.477,5.09875,0.00544,2.41419,2.67827,0.02772,0.00000,0.00000,
0.478,5.10125,0.00585,1.53393,1.23807,0.02987,0.00000,0.00000,
0.479,5.10125,0.00565,1.80046,1.07832,0.02880,0.00000,0.00000,
0.480,5.09500,0.00565,1.87218,0.62841,0.02876,0.00000,0.00000,
0.481,5.09500,0.00565,1.60321,1.17694,0.02876,0.00000,0.00000,
0.482,5.10125,0.00544,1.60321,1.17694,0.02773,0.00000,0.00000,
0.483,5.09875,0.00544,3.12166,0.18909,0.02772,0.00000,0.00000,
0.484,5.10000,0.00523,1.66189,1.26822,0.02666,0.00000,0.00000,
0.485,5.10125,0.00565,1.33750,2.18190,0.02880,0.00000,0.00000,
0.486,5.09875,0.00544,0.90878,1.63907,0.02772,0.00000,0.00000,
0.487,5.09500,0.00502,3.19827,0.00978,0.02557,0.00000,0.00000,
0.488,5.09500,0.00544,1.60810,0.91123,0.02770,0.00000,0.00000,
0.489,5.09750,0.00544,0.97562,1.96346,0.02771,0.00000,0.00000,
0.490,5.10000,0.00627,1.58772,1.66923,0.03199,0.00000,0.00000,
0.491,5.10000,0.00544,1.07587,1.70672,0.02773,0.00000,0.00000,
0.492,5.09875,0.00565,2.95049,2.89263,0.02879,0.00000,0.00000,
0.493,5.10000,0.00585,2.95049,2.89263,0.02986,0.00000,0.00000,
0.494,5.09875,0.00544,3.10128,0.01549,0.02772,0.00000,0.00000,
0.495,5.09875,0.00523,2.35306,1.41738,0.02665,0.00000,0.00000,
0.496,5.09500,0.00606,1.72384,1.63663,0.03090,0.00000,0.00000,
0.497,5.09500,0.00544,2.80705,2.05394,0.02770,0.00000,0.00000,
0.498,5.09750,0.00544,2.81683,0.01304,0.02771,0.00000,0.00000,
0.499,5.10125,0.00606,0.81424,1.23481,0.03093,0.00000,0.00000,
0.500,5.09875,0.00544,2.68153,2.85269,0.02772,0.00000,0.00000,
0.501,5.10000,0.00544,0.65449,1.43124,0.02773,0.00000,0.00000,
0.502,5.09750,0.00544,1.96836,0.90879,0.02771,0.00000,0.00000,
0.503,5.09875,0.00606,1.88685,2.00177,0.03092,0.00000,0.00000,
0.504,5.10250,0.00502,1.88685,2.00177,0.02561,0.00000,0.00000,
0.505,5.10000,0.00606,3.10537,0.03586,0.03093,0.00000,0.00000,
0.506,5.10000,0.00585,1.34647,0.72459,0.02986,0.00000,0.00000,
0.507,5.10375,0.00585,2.11915,0.68383,0.02988,0.00000,0.00000,
0.508,5.09875,0.00627,1.89256,1.50378,0.03198,0.00000,0.00000,
0.509,5.09625,0.00544,1.46547,0.01386,0.02771,0.00000,0.00000,
0.510,5.10125,0.00544,2.63671,1.52823,0.02773,0.00000,0.00000,
0.511,5.10125,0.00523,1.60077,0.64552,0.02667,0.00000,0.00000,
0.512,5.09875,0.00585,2.19576,2.69295,0.02985,0.00000,0.00000,
