Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09625,0.01882,2.64945,2.58181,0.09591,0.00000,0.00000,
0.000,5.09875,0.01903,2.18085,0.00570,0.09702,0.00000,0.00000,
0.000,5.09625,0.01945,3.07813,1.81819,0.09910,0.00000,0.00000,
0.000,5.10125,0.01819,3.07813,1.81819,0.09280,0.00000,0.00000,
0.000,5.09625,0.01777,1.72606,0.00489,0.09058,0.00000,0.00000,
0.001,5.09625,0.01819,2.40328,0.00326,0.09271,0.00000,0.00000,
0.002,5.09625,0.01819,3.14895,0.00815,0.09271,0.00000,0.00000,
0.003,5.09625,0.01882,2.39757,2.92892,0.09591,0.00000,0.00000,
0.004,5.09625,0.01840,3.07887,0.06520,0.09377,0.00000,0.00000,
0.005,5.09750,0.01840,3.06746,0.01630,0.09380,0.00000,0.00000,
0.006,5.09875,0.01819,3.09517,0.58676,0.09275,0.00000,0.00000,
0.007,5.09750,0.01903,3.08294,1.64049,0.09700,0.00000,0.00000,
0.009,5.09500,0.01798,0.74894,1.65923,0.09162,0.00000,0.00000,
0.009,5.09875,0.01861,0.42948,1.37726,0.09489,0.00000,0.00000,
0.010,5.09625,0.01903,0.42948,1.37726,0.09697,0.00000,0.00000,
0.011,5.09750,0.01777,1.37884,0.04890,0.09060,0.00000,0.00000,
0.012,5.09750,0.01903,2.97119,1.07080,0.09700,0.00000,0.00000,
0.013,5.09750,0.01840,3.09343,0.51747,0.09380,0.00000,0.00000,
0.014,5.09750,0.01840,1.68036,0.07579,0.09380,0.00000,0.00000,
0.015,5.09875,0.01840,0.41316,1.31283,0.09382,0.00000,0.00000,
0.016,5.10000,0.01945,2.06337,2.23451,0.09918,0.00000,0.00000,
0.017,5.09500,0.01861,0.78558,0.88093,0.09482,0.00000,0.00000,
0.018,5.09875,0.01819,0.44413,1.41225,0.09275,0.00000,0.00000,
0.019,5.09750,0.01798,2.38853,2.93208,0.09167,0.00000,0.00000,
0.020,5.10000,0.01840,2.33556,1.73007,0.09384,0.00000,0.00000,
0.021,5.09625,0.01819,2.33556,1.73007,0.09271,0.00000,0.00000,
0.022,5.09625,0.01756,2.22876,1.33073,0.08951,0.00000,0.00000,
0.023,5.09750,0.01756,3.07381,0.03015,0.08953,0.00000,0.00000,
0.024,5.09750,0.01756,3.03469,0.87928,0.08953,0.00000,0.00000,
0.025,5.09625,0.01861,2.44878,2.65658,0.09484,0.00000,0.00000,
0.026,5.09875,0.01756,0.58184,0.88987,0.08956,0.00000,0.00000,
0.027,5.09750,0.01840,2.38766,2.93691,0.09380,0.00000,0.00000,
0.028,5.09750,0.01840,3.08033,0.13446,0.09380,0.00000,0.00000,
0.029,5.09625,0.01903,0.52724,1.68848,0.09697,0.00000,0.00000,
0.030,5.09750,0.01715,1.93947,0.00326,0.08740,0.00000,0.00000,
0.031,5.09750,0.01882,1.10419,1.35926,0.09593,0.00000,0.00000,
0.032,5.09500,0.01882,1.10419,1.35926,0.09588,0.00000,0.00000,
0.033,5.09625,0.01882,0.98441,1.09605,0.09591,0.00000,0.00000,
0.034,5.09750,0.01798,2.29967,2.56533,0.09167,0.00000,0.00000,
0.035,5.09875,0.01756,2.61749,2.65497,0.08956,0.00000,0.00000,
0.036,5.09875,0.01840,2.85870,1.64938,0.09382,0.00000,0.00000,
0.037,5.09750,0.01798,3.08524,0.27381,0.09167,0.00000,0.00000,
0.038,5.09625,0.01819,1.30874,1.12457,0.09271,0.00000,0.00000,
0.039,5.09500,0.01756,0.76438,1.36986,0.08949,0.00000,0.00000,
0.040,5.09500,0.01819,1.51166,1.69746,0.09269,0.00000,0.00000,
0.041,5.09875,0.01819,0.47265,1.35519,0.09275,0.00000,0.00000,
0.042,5.09500,0.01715,2.94182,1.22155,0.08736,0.00000,0.00000,
0.043,5.09750,0.01777,2.94182,1.22155,0.09060,0.00000,0.00000,
0.044,5.09750,0.01840,1.41469,1.13273,0.09380,0.00000,0.00000,
0.045,5.09750,0.01882,1.38698,0.01630,0.09593,0.00000,0.00000,
