Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09625,0.01903,2.19882,1.47485,0.09697,0.00000,0.00000,
0.000,5.09500,0.01861,1.72107,2.54695,0.09482,0.00000,0.00000,
0.000,5.09625,0.01861,0.61473,2.10018,0.09484,0.00000,0.00000,
0.000,5.10000,0.01798,0.49977,1.21396,0.09171,0.00000,0.00000,
0.000,5.09500,0.01840,1.40311,1.54334,0.09375,0.00000,0.00000,
0.000,5.09500,0.01736,2.30237,1.05579,0.08843,0.00000,0.00000,
0.000,5.09625,0.01736,2.30237,1.05579,0.08845,0.00000,0.00000,
0.000,5.09625,0.01798,2.02842,2.69288,0.09164,0.00000,0.00000,
0.001,5.09750,0.01882,1.03541,1.21722,0.09593,0.00000,0.00000,
0.002,5.09875,0.01777,2.24203,1.09900,0.09062,0.00000,0.00000,
0.003,5.09500,0.01819,2.29502,1.44387,0.09269,0.00000,0.00000,
0.004,5.09750,0.01798,1.79036,1.86700,0.09167,0.00000,0.00000,
0.005,5.09625,0.01777,2.37166,1.86618,0.09058,0.00000,0.00000,
0.006,5.10000,0.01861,1.47485,0.16469,0.09491,0.00000,0.00000,
0.007,5.10000,0.02007,2.15153,1.20091,0.10238,0.00000,0.00000,
0.008,5.09875,0.02007,2.15153,1.20091,0.10235,0.00000,0.00000,
0.009,5.09625,0.01840,2.14582,1.46832,0.09377,0.00000,0.00000,
0.010,5.09625,0.01777,1.63872,3.03448,0.09058,0.00000,0.00000,
0.011,5.09375,0.01924,1.63872,3.03448,0.09799,0.00000,0.00000,
0.012,5.09625,0.01903,2.38062,2.89099,0.09697,0.00000,0.00000,
0.013,5.10000,0.01840,1.97624,1.30771,0.09384,0.00000,0.00000,
0.014,5.09750,0.01840,0.90170,1.20580,0.09380,0.00000,0.00000,
0.015,5.09625,0.01861,3.09807,1.08759,0.09484,0.00000,0.00000,
0.016,5.09625,0.01798,2.16457,1.22129,0.09164,0.00000,0.00000,
0.017,5.09625,0.01798,1.90939,1.42837,0.09164,0.00000,0.00000,
0.018,5.09750,0.01756,1.88085,1.48707,0.08953,0.00000,0.00000,
0.019,5.09750,0.01840,2.58607,0.82180,0.09380,0.00000,0.00000,
0.020,5.09500,0.01756,2.38551,1.59306,0.08949,0.00000,0.00000,
0.021,5.09750,0.01798,1.51072,1.85232,0.09167,0.00000,0.00000,
0.022,5.09625,0.01903,1.51072,1.85232,0.09697,0.00000,0.00000,
0.023,5.09750,0.01756,1.49111,1.59710,0.08953,0.00000,0.00000,
0.024,5.09375,0.01777,1.24083,1.18784,0.09053,0.00000,0.00000,
0.025,5.09375,0.01882,1.49030,1.75281,0.09586,0.00000,0.00000,
0.026,5.09750,0.01882,2.95451,1.95500,0.09593,0.00000,0.00000,
0.027,5.09750,0.01840,1.62482,2.85015,0.09380,0.00000,0.00000,
0.028,5.09625,0.01924,2.20610,1.87755,0.09804,0.00000,0.00000,
0.029,5.09750,0.01840,2.56563,1.27915,0.09380,0.00000,0.00000,
0.030,5.09500,0.01861,2.65368,1.17968,0.09482,0.00000,0.00000,
0.031,5.09750,0.01945,1.29953,2.09115,0.09913,0.00000,0.00000,
0.032,5.09750,0.01777,2.61128,1.19273,0.09060,0.00000,0.00000,
0.033,5.09625,0.01861,2.61128,1.19273,0.09484,0.00000,0.00000,
0.034,5.09625,0.01861,2.02562,1.31482,0.09484,0.00000,0.00000,
0.035,5.09750,0.01861,0.47767,1.18766,0.09486,0.00000,0.00000,
0.036,5.09500,0.01715,1.83406,0.03098,0.08736,0.00000,0.00000,
0.037,5.09500,0.01715,3.11709,1.20722,0.08736,0.00000,0.00000,
0.038,5.09750,0.01903,1.77537,0.91703,0.09700,0.00000,0.00000,
0.039,5.09625,0.01819,2.29706,1.08739,0.09271,0.00000,0.00000,
0.040,5.09750,0.01715,2.75761,1.42486,0.08740,0.00000,0.00000,
0.041,5.09750,0.01777,2.31173,1.04908,0.09060,0.00000,0.00000,
0.042,5.09625,0.01861,1.54387,0.16629,0.09484,0.00000,0.00000,
0.043,5.09625,0.01736,2.31173,2.90107,0.08845,0.00000,0.00000,
0.044,5.09750,0.01736,2.31173,2.90107,0.08847,0.00000,0.00000,
0.045,5.09750,0.01736,1.58517,1.02282,0.08847,0.00000,0.00000,
0.046,5.10125,0.01819,1.17604,1.31704,0.09280,0.00000,0.00000,
0.047,5.10000,0.01903,2.72454,1.34067,0.09704,0.00000,0.00000,
0.048,5.09625,0.01798,1.56317,1.53709,0.09164,0.00000,0.00000,
0.049,5.09500,0.01903,1.64467,2.67564,0.09695,0.00000,0.00000,
0.050,5.09875,0.01966,1.57784,1.75632,0.10022,0.00000,0.00000,
0.051,5.09625,0.01756,2.74247,0.65037,0.08951,0.00000,0.00000,
0.052,5.09625,0.01924,2.85739,1.90221,0.09804,0.00000,0.00000,
0.053,5.09500,0.01924,1.52649,1.38224,0.09801,0.00000,0.00000,
0.054,5.09500,0.01945,1.70335,0.59576,0.09908,0.00000,0.00000,
0.055,5.09625,0.01840,1.70335,0.59576,0.09377,0.00000,0.00000,
0.056,5.09875,0.01882,2.06114,2.69195,0.09595,0.00000,0.00000,
0.057,5.09750,0.01903,1.23799,1.21761,0.09700,0.00000,0.00000,
0.058,5.09750,0.01756,2.58763,2.10270,0.08953,0.00000,0.00000,
0.059,5.09750,0.01736,1.39528,0.81582,0.08847,0.00000,0.00000,
0.060,5.09875,0.01736,2.14427,0.52568,0.08849,0.00000,0.00000,
0.061,5.09875,0.01840,1.92503,1.44011,0.09382,0.00000,0.00000,
0.062,5.09750,0.01840,3.08397,1.36431,0.09380,0.00000,0.00000,
0.063,5.09875,0.01819,2.76856,0.52812,0.09275,0.00000,0.00000,
0.064,5.09750,0.01798,2.24451,2.62838,0.09167,0.00000,0.00000,
0.065,5.09750,0.01903,2.56400,1.93155,0.09700,0.00000,0.00000,
0.066,5.09625,0.01861,2.56400,1.93155,0.09484,0.00000,0.00000,
0.067,5.09750,0.01756,1.86556,1.37899,0.08953,0.00000,0.00000,
0.068,5.09750,0.01986,1.35943,2.01878,0.10126,0.00000,0.00000,
0.069,5.09750,0.01840,2.30158,1.05707,0.09380,0.00000,0.00000,
0.070,5.09750,0.01840,1.62105,1.67240,0.09380,0.00000,0.00000,
0.071,5.09875,0.01840,1.45398,0.86065,0.09382,0.00000,0.00000,
0.072,5.09750,0.01798,2.53631,1.30809,0.09167,0.00000,0.00000,
0.073,5.09625,0.01861,1.78731,1.07174,0.09484,0.00000,0.00000,
0.074,5.09625,0.01924,1.72456,1.40100,0.09804,0.00000,0.00000,
0.075,5.09875,0.01840,3.07095,0.02934,0.09382,0.00000,0.00000,
0.076,5.09625,0.01924,1.18421,1.58519,0.09804,0.00000,0.00000,
0.077,5.09750,0.01882,1.18421,1.58519,0.09593,0.00000,0.00000,
0.078,5.09750,0.01736,0.86229,1.44176,0.08847,0.00000,0.00000,
0.079,5.09875,0.01882,1.96500,1.17607,0.09595,0.00000,0.00000,
0.080,5.09875,0.01882,1.96255,1.41486,0.09595,0.00000,0.00000,
0.081,5.10000,0.01798,1.67159,1.71561,0.09171,0.00000,0.00000,
0.082,5.09750,0.01694,1.74495,0.13285,0.08634,0.00000,0.00000,
0.083,5.09625,0.01736,1.74576,1.58846,0.08845,0.00000,0.00000,
0.084,5.09375,0.01798,2.68303,0.61126,0.09160,0.00000,0.00000,
0.085,5.09750,0.01882,2.48579,1.76125,0.09593,0.00000,0.00000,
0.086,5.09875,0.01861,1.35374,1.76614,0.09489,0.00000,0.00000,
0.087,5.09750,0.01736,1.64551,0.42951,0.08847,0.00000,0.00000,
0.088,5.09875,0.01903,1.64551,0.42951,0.09702,0.00000,0.00000,
0.089,5.09875,0.01903,2.71895,2.44510,0.09702,0.00000,0.00000,
0.090,5.10000,0.01903,2.51927,0.87942,0.09704,0.00000,0.00000,
0.091,5.09625,0.01777,1.68060,1.68060,0.09058,0.00000,0.00000,
0.092,5.09625,0.01882,1.60236,1.69119,0.09591,0.00000,0.00000,
0.093,5.09875,0.01882,1.74743,1.02857,0.09595,0.00000,0.00000,
0.094,5.09875,0.01756,1.24700,0.03994,0.08956,0.00000,0.00000,
0.095,5.10125,0.01798,0.85660,0.95929,0.09173,0.00000,0.00000,
0.096,5.09500,0.01819,2.77682,1.54612,0.09269,0.00000,0.00000,
0.097,5.09625,0.01798,2.67983,1.23396,0.09164,0.00000,0.00000,
0.098,5.09625,0.01798,2.64478,2.38479,0.09164,0.00000,0.00000,
0.099,5.09625,0.01756,2.64478,2.38479,0.08951,0.00000,0.00000,
0.100,5.09875,0.01840,2.44770,1.87959,0.09382,0.00000,0.00000,
0.101,5.09625,0.01840,2.84628,1.82824,0.09377,0.00000,0.00000,
0.102,5.10000,0.01861,3.12667,0.92186,0.09491,0.00000,0.00000,
0.103,5.09625,0.01777,1.38809,0.73358,0.09058,0.00000,0.00000,
0.104,5.09750,0.01903,1.80868,2.59523,0.09700,0.00000,0.00000,
0.105,5.09875,0.01882,0.63169,2.09477,0.09595,0.00000,0.00000,
0.106,5.10000,0.01798,1.91138,2.20481,0.09171,0.00000,0.00000,
0.107,5.10000,0.01840,2.61480,0.77841,0.09384,0.00000,0.00000,
0.108,5.09500,0.01840,0.62599,1.43374,0.09375,0.00000,0.00000,
0.109,5.09500,0.01924,2.14449,2.93920,0.09801,0.00000,0.00000,
0.110,5.09875,0.01694,2.14449,2.93920,0.08636,0.00000,0.00000,
0.111,5.09875,0.01882,2.17153,1.47459,0.09595,0.00000,0.00000,
0.112,5.09625,0.01819,1.75337,0.18422,0.09271,0.00000,0.00000,
0.113,5.09750,0.01756,2.13159,0.43528,0.08953,0.00000,0.00000,
0.114,5.09875,0.01798,2.10632,0.45322,0.09169,0.00000,0.00000,
0.115,5.09750,0.01861,0.84449,0.94556,0.09486,0.00000,0.00000,
0.116,5.09750,0.01840,1.47540,1.95471,0.09380,0.00000,0.00000,
0.117,5.09500,0.01840,2.47884,1.41671,0.09375,0.00000,0.00000,
0.118,5.09875,0.01798,2.70545,2.45357,0.09169,0.00000,0.00000,
0.119,5.09750,0.01736,0.85345,1.41019,0.08847,0.00000,0.00000,
0.120,5.09875,0.01882,1.77456,1.05398,0.09595,0.00000,0.00000,
0.121,5.10000,0.01756,1.77456,1.05398,0.08958,0.00000,0.00000,
0.122,5.09750,0.01798,2.07534,0.63173,0.09167,0.00000,0.00000,
0.123,5.10125,0.01840,2.60681,1.11103,0.09387,0.00000,0.00000,
0.124,5.09375,0.01903,1.70364,2.80570,0.09692,0.00000,0.00000,
0.125,5.09375,0.01715,3.01275,0.84611,0.08734,0.00000,0.00000,
0.126,5.09500,0.01715,1.94655,1.40122,0.08736,0.00000,0.00000,
0.127,5.10125,0.01840,2.51552,0.85263,0.09387,0.00000,0.00000,
0.128,5.09625,0.01819,2.20495,1.34416,0.09271,0.00000,0.00000,
0.129,5.09875,0.01756,0.97735,1.19825,0.08956,0.00000,0.00000,
0.130,5.09750,0.01715,2.30603,1.44605,0.08740,0.00000,0.00000,
0.131,5.09500,0.01819,2.21799,1.16646,0.09269,0.00000,0.00000,
0.132,5.09625,0.01798,2.21799,1.16646,0.09164,0.00000,0.00000,
0.133,5.09750,0.01924,0.68553,1.50883,0.09806,0.00000,0.00000,
0.134,5.09750,0.01777,2.73724,0.56000,0.09060,0.00000,0.00000,
0.135,5.09750,0.01777,1.12163,1.31808,0.09060,0.00000,0.00000,
0.136,5.09375,0.01840,1.97020,1.39471,0.09373,0.00000,0.00000,
0.137,5.09750,0.01840,1.72158,2.52286,0.09380,0.00000,0.00000,
0.138,5.09750,0.01819,0.49561,1.57241,0.09273,0.00000,0.00000,
0.139,5.09625,0.01903,1.37025,1.67756,0.09697,0.00000,0.00000,
0.140,5.09625,0.01903,1.38982,1.54225,0.09697,0.00000,0.00000,
0.141,5.09750,0.01861,1.58871,1.80391,0.09486,0.00000,0.00000,
0.142,5.09750,0.01903,1.13305,1.27081,0.09700,0.00000,0.00000,
0.143,5.09750,0.01924,1.13305,1.27081,0.09806,0.00000,0.00000,
0.144,5.09750,0.01924,1.14120,0.23069,0.09806,0.00000,0.00000,
0.145,5.09625,0.01798,1.97673,2.30849,0.09164,0.00000,0.00000,
0.146,5.09375,0.01945,1.59524,1.79984,0.09905,0.00000,0.00000,
0.147,5.09625,0.01945,1.77050,1.62948,0.09910,0.00000,0.00000,
0.148,5.09500,0.01819,1.51373,0.67005,0.09269,0.00000,0.00000,
0.149,5.09750,0.01861,2.64270,2.46500,0.09486,0.00000,0.00000,
0.150,5.10125,0.01903,2.14954,1.23005,0.09707,0.00000,0.00000,
0.151,5.09625,0.01819,1.47786,1.88462,0.09271,0.00000,0.00000,
0.152,5.09625,0.01777,2.06395,0.31383,0.09058,0.00000,0.00000,
0.153,5.09500,0.01777,2.67286,1.94738,0.09056,0.00000,0.00000,
0.154,5.09625,0.01840,2.67286,1.94738,0.09377,0.00000,0.00000,
0.155,5.09875,0.01756,1.66048,1.72977,0.08956,0.00000,0.00000,
0.156,5.09875,0.01756,1.19665,0.11168,0.08956,0.00000,0.00000,
0.157,5.09750,0.01819,1.96209,1.68901,0.09273,0.00000,0.00000,
0.158,5.09875,0.01924,2.28815,1.89443,0.09809,0.00000,0.00000,
