Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.616,5.09625,0.01777,2.19399,1.31427,0.09058,0.00002,0.00000,
0.617,5.09750,0.01777,2.19399,1.31427,0.09060,0.00002,0.00000,
0.618,5.09750,0.01756,1.97467,0.41825,0.08953,0.00002,0.00000,
0.619,5.09625,0.01756,2.00973,0.83243,0.08951,0.00002,0.00000,
0.620,5.09750,0.01673,2.28041,0.15165,0.08527,0.00002,0.00000,
0.621,5.09500,0.01861,2.26084,1.93064,0.09482,0.00002,0.00000,
0.622,5.09625,0.01756,0.50549,2.26573,0.08951,0.00002,0.00000,
0.623,5.09750,0.01966,2.54864,1.41211,0.10019,0.00002,0.00000,
0.624,5.09625,0.01840,3.05169,1.33465,0.09377,0.00002,0.00000,
0.625,5.09625,0.01861,1.29552,2.61794,0.09484,0.00002,0.00000,
0.626,5.09750,0.01903,0.39053,1.24905,0.09700,0.00002,0.00000,
0.627,5.09750,0.01861,2.73535,1.12104,0.09486,0.00002,0.00000,
0.628,5.09500,0.01861,2.73535,1.12104,0.09482,0.00002,0.00000,
0.629,5.09375,0.01840,2.57230,1.68280,0.09373,0.00002,0.00000,
0.630,5.09500,0.01924,2.57230,1.68280,0.09801,0.00002,0.00000,
0.631,5.09500,0.01777,3.15443,0.00734,0.09056,0.00002,0.00000,
0.632,5.09625,0.01840,1.91842,1.67138,0.09377,0.00002,0.00000,
0.633,5.09875,0.01819,0.48837,2.19563,0.09275,0.00002,0.00000,
0.634,5.09625,0.01736,2.11573,0.38320,0.08845,0.00002,0.00000,
0.635,5.09750,0.01840,2.57311,1.58659,0.09380,0.00002,0.00000,
0.636,5.09750,0.01652,2.84053,1.03707,0.08421,0.00002,0.00000,
0.637,5.09875,0.01652,2.61959,1.12839,0.08423,0.00002,0.00000,
0.638,5.09500,0.01840,1.76433,1.96326,0.09375,0.00002,0.00000,
0.639,5.09875,0.01924,2.42065,1.55805,0.09809,0.00002,0.00000,
0.640,5.09375,0.01777,2.42065,1.55805,0.09053,0.00002,0.00000,
0.641,5.09375,0.01882,1.72844,0.03669,0.09586,0.00002,0.00000,
0.642,5.09500,0.01861,3.09407,0.18589,0.09482,0.00002,0.00000,
0.643,5.09625,0.01798,2.10185,0.08805,0.09164,0.00002,0.00000,
0.644,5.09750,0.01924,1.35911,1.89558,0.09806,0.00002,0.00000,
0.645,5.09750,0.01819,3.08347,0.00571,0.09273,0.00002,0.00000,
0.646,5.09625,0.01819,3.09407,0.27639,0.09271,0.00002,0.00000,
0.647,5.09500,0.01777,2.21681,2.43123,0.09056,0.00002,0.00000,
0.648,5.09500,0.01861,1.73496,1.66403,0.09482,0.00002,0.00000,
0.649,5.09750,0.01945,0.60659,2.03173,0.09913,0.00002,0.00000,
0.650,5.09500,0.01798,0.65795,1.83606,0.09162,0.00002,0.00000,
0.651,5.09625,0.01882,0.65795,1.83606,0.09591,0.00002,0.00000,
