Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09750,0.01840,1.76562,1.67840,0.09380,0.00000,0.00000,
0.000,5.09875,0.01924,1.76562,1.67840,0.09809,0.00000,0.00000,
0.000,5.09625,0.01798,1.55541,0.00163,0.09164,0.00000,0.00000,
0.000,5.09500,0.01903,3.14343,0.00489,0.09695,0.00000,0.00000,
0.000,5.09750,0.01903,3.05050,0.02038,0.09700,0.00000,0.00000,
0.001,5.09750,0.01798,3.07169,0.02772,0.09167,0.00000,0.00000,
0.002,5.09375,0.01924,2.47089,1.89780,0.09799,0.00000,0.00000,
0.003,5.09625,0.01819,3.05865,0.02120,0.09271,0.00000,0.00000,
0.004,5.09625,0.01777,2.05187,0.64075,0.09058,0.00000,0.00000,
0.005,5.09625,0.01777,2.89479,0.92037,0.09058,0.00000,0.00000,
0.006,5.09750,0.01903,3.09289,0.11331,0.09700,0.00000,0.00000,
0.007,5.09625,0.01924,3.05213,0.02446,0.09804,0.00000,0.00000,
0.008,5.09500,0.01798,3.05213,0.02446,0.09162,0.00000,0.00000,
0.009,5.09750,0.01903,3.05213,0.02446,0.09700,0.00000,0.00000,
0.010,5.09750,0.01882,1.18286,1.22362,0.09593,0.00000,0.00000,
0.011,5.09625,0.01798,0.95705,1.48530,0.09164,0.00000,0.00000,
0.012,5.09500,0.01924,1.45840,0.00326,0.09801,0.00000,0.00000,
0.013,5.09500,0.01798,2.21246,0.00245,0.09162,0.00000,0.00000,
0.014,5.09500,0.01777,3.05782,0.01467,0.09056,0.00000,0.00000,
0.015,5.09500,0.01777,2.64778,1.31737,0.09056,0.00000,0.00000,
0.016,5.09375,0.01840,1.95730,0.00734,0.09373,0.00000,0.00000,
0.017,5.09750,0.01736,3.05619,0.02527,0.08847,0.00000,0.00000,
0.018,5.09625,0.01798,0.51276,2.70892,0.09164,0.00000,0.00000,
0.019,5.09625,0.01819,3.09532,0.22826,0.09271,0.00000,0.00000,
0.020,5.09625,0.01777,3.09532,0.22826,0.09058,0.00000,0.00000,
0.021,5.09625,0.01924,1.69397,1.83337,0.09804,0.00000,0.00000,
0.022,5.09625,0.01777,1.64832,0.00897,0.09058,0.00000,0.00000,
0.023,5.09625,0.01777,3.05697,0.01467,0.09058,0.00000,0.00000,
0.024,5.09625,0.01861,3.07001,0.02201,0.09484,0.00000,0.00000,
0.025,5.09750,0.01882,2.16189,0.07744,0.09593,0.00000,0.00000,
0.026,5.09500,0.01819,3.03741,1.88635,0.09269,0.00000,0.00000,
0.027,5.09625,0.01924,3.07898,0.02609,0.09804,0.00000,0.00000,
0.028,5.09750,0.01924,0.67579,1.32306,0.09806,0.00000,0.00000,
0.029,5.09500,0.01819,3.21838,0.00408,0.09269,0.00000,0.00000,
0.030,5.09875,0.01966,3.04963,0.02038,0.10022,0.00000,0.00000,
0.031,5.09875,0.01903,3.04963,0.02038,0.09702,0.00000,0.00000,
0.032,5.09500,0.01903,3.09844,0.54127,0.09695,0.00000,0.00000,
0.033,5.09500,0.01882,3.20522,0.00652,0.09588,0.00000,0.00000,
0.034,5.09500,0.01945,2.79112,1.80396,0.09908,0.00000,0.00000,
0.035,5.09625,0.01882,2.84003,1.61810,0.09591,0.00000,0.00000,
0.036,5.09625,0.01798,0.54861,1.10699,0.09164,0.00000,0.00000,
0.037,5.09625,0.01966,3.09436,0.59262,0.10017,0.00000,0.00000,
0.038,5.09750,0.01945,2.52701,1.71347,0.09913,0.00000,0.00000,
0.039,5.09500,0.01798,3.05605,0.01793,0.09162,0.00000,0.00000,
0.040,5.09500,0.01882,3.04953,0.02038,0.09588,0.00000,0.00000,
0.041,5.09625,0.01882,3.06909,0.00652,0.09591,0.00000,0.00000,
0.042,5.09875,0.01924,3.06909,0.00652,0.09809,0.00000,0.00000,
0.043,5.09625,0.01736,3.07055,0.00571,0.08845,0.00000,0.00000,
0.044,5.09625,0.01945,0.57710,1.86988,0.09910,0.00000,0.00000,
0.045,5.09625,0.01903,2.23016,1.65714,0.09697,0.00000,0.00000,
0.046,5.09750,0.01861,0.78659,1.25039,0.09486,0.00000,0.00000,
0.047,5.09750,0.01903,2.93769,0.86321,0.09700,0.00000,0.00000,
0.048,5.09250,0.01840,1.08818,1.41505,0.09371,0.00000,0.00000,
0.049,5.09875,0.01798,3.09582,0.44179,0.09169,0.00000,0.00000,
0.050,5.09875,0.01798,3.05343,0.01223,0.09169,0.00000,0.00000,
0.051,5.09625,0.01819,2.59289,2.91649,0.09271,0.00000,0.00000,
0.052,5.09875,0.01715,3.09093,0.20215,0.08742,0.00000,0.00000,
0.053,5.09875,0.01840,3.09093,0.20215,0.09382,0.00000,0.00000,
0.054,5.09875,0.01861,3.06240,0.02201,0.09489,0.00000,0.00000,
0.055,5.09500,0.01798,3.05588,0.01304,0.09162,0.00000,0.00000,
0.056,5.09875,0.01819,3.07545,0.03913,0.09275,0.00000,0.00000,
0.057,5.09875,0.01819,1.73050,1.14850,0.09275,0.00000,0.00000,
0.058,5.09750,0.01736,1.79734,0.00408,0.08847,0.00000,0.00000,
0.059,5.09750,0.01819,0.38311,2.75836,0.09273,0.00000,0.00000,
0.060,5.09375,0.01819,3.05018,0.01793,0.09266,0.00000,0.00000,
0.061,5.09500,0.01777,2.91161,0.85098,0.09056,0.00000,0.00000,
0.062,5.10000,0.01840,3.11131,0.00815,0.09384,0.00000,0.00000,
0.063,5.09500,0.01840,3.08278,0.08559,0.09375,0.00000,0.00000,
0.064,5.09500,0.01903,3.08278,0.08559,0.09695,0.00000,0.00000,
0.065,5.09500,0.01736,2.12667,1.72889,0.08843,0.00000,0.00000,
0.066,5.09500,0.01861,1.87561,0.94963,0.09482,0.00000,0.00000,
0.067,5.09625,0.01819,0.52657,2.71764,0.09271,0.00000,0.00000,
0.068,5.09625,0.01861,1.44033,0.00000,0.09484,0.00000,0.00000,
0.069,5.09875,0.01861,1.56831,0.00326,0.09489,0.00000,0.00000,
0.070,5.09750,0.01903,3.05021,0.02038,0.09700,0.00000,0.00000,
0.071,5.09750,0.01715,3.05103,0.02282,0.08740,0.00000,0.00000,
0.072,5.09500,0.01756,3.06325,0.00408,0.08949,0.00000,0.00000,
0.073,5.09750,0.01798,2.27910,1.84790,0.09167,0.00000,0.00000,
0.074,5.09750,0.01673,3.05755,0.01875,0.08527,0.00000,0.00000,
0.075,5.09125,0.01777,3.05755,0.01875,0.09049,0.00000,0.00000,
0.076,5.09875,0.01819,1.46969,0.02608,0.09275,0.00000,0.00000,
0.077,5.09875,0.01882,3.12279,0.97817,0.09595,0.00000,0.00000,
0.078,5.09750,0.01882,3.08530,0.16303,0.09593,0.00000,0.00000,
0.079,5.09500,0.01924,3.08122,0.04809,0.09801,0.00000,0.00000,
0.080,5.09500,0.01840,3.04862,0.01793,0.09375,0.00000,0.00000,
0.081,5.09500,0.01736,0.49560,2.42096,0.08843,0.00000,0.00000,
0.082,5.09625,0.01861,0.46626,1.81857,0.09484,0.00000,0.00000,
0.083,5.09750,0.01903,0.76460,2.83668,0.09700,0.00000,0.00000,
0.084,5.09875,0.01819,3.05758,0.02608,0.09275,0.00000,0.00000,
0.085,5.09750,0.01840,2.09083,2.38509,0.09380,0.00000,0.00000,
0.086,5.09750,0.01882,2.09083,2.38509,0.09593,0.00000,0.00000,
0.087,5.09750,0.01882,3.05521,0.01467,0.09593,0.00000,0.00000,
0.088,5.09625,0.01840,0.71163,0.91705,0.09377,0.00000,0.00000,
0.089,5.09625,0.01903,3.07151,0.01223,0.09697,0.00000,0.00000,
0.090,5.09750,0.01840,3.04868,0.01304,0.09380,0.00000,0.00000,
0.091,5.09500,0.01840,2.03626,1.08823,0.09375,0.00000,0.00000,
0.092,5.09625,0.01798,3.07395,0.01956,0.09164,0.00000,0.00000,
0.093,5.09875,0.01798,3.20845,0.00163,0.09169,0.00000,0.00000,
0.094,5.09500,0.01777,3.05521,0.01793,0.09056,0.00000,0.00000,
0.095,5.09500,0.01882,2.93701,0.83635,0.09588,0.00000,0.00000,
0.096,5.09750,0.01882,3.07721,0.07989,0.09593,0.00000,0.00000,
0.097,5.09625,0.01777,3.07721,0.07989,0.09058,0.00000,0.00000,
0.098,5.09500,0.01819,2.20581,1.07193,0.09269,0.00000,0.00000,
0.099,5.09875,0.01798,2.24168,0.00326,0.09169,0.00000,0.00000,
0.100,5.09875,0.01840,3.07395,0.01467,0.09382,0.00000,0.00000,
0.101,5.09750,0.01819,2.10147,2.58241,0.09273,0.00000,0.00000,
0.102,5.09500,0.01777,3.05276,0.01793,0.09056,0.00000,0.00000,
0.103,5.09750,0.01819,3.05928,0.01956,0.09273,0.00000,0.00000,
0.104,5.09750,0.01736,3.05765,0.03424,0.08847,0.00000,0.00000,
0.105,5.09625,0.01736,2.33868,0.15814,0.08845,0.00000,0.00000,
0.106,5.09875,0.01882,3.09351,0.35867,0.09595,0.00000,0.00000,
0.107,5.09750,0.01798,0.44834,2.22048,0.09167,0.00000,0.00000,
0.108,5.09500,0.01777,0.44834,2.22048,0.09056,0.00000,0.00000,
0.109,5.09750,0.01861,3.08782,0.96678,0.09486,0.00000,0.00000,
0.110,5.09500,0.01798,3.04951,0.01467,0.09162,0.00000,0.00000,
0.111,5.09875,0.01861,3.12043,0.59833,0.09489,0.00000,0.00000,
0.112,5.09500,0.01777,3.07804,0.05299,0.09056,0.00000,0.00000,
0.113,5.09500,0.01819,1.16975,1.86916,0.09269,0.00000,0.00000,
0.114,5.09750,0.01966,3.05766,0.01712,0.10019,0.00000,0.00000,
0.115,5.09750,0.01966,2.02648,0.12064,0.10019,0.00000,0.00000,
0.116,5.09750,0.01840,3.06663,0.00652,0.09380,0.00000,0.00000,
0.117,5.09625,0.01882,3.05358,0.01549,0.09591,0.00000,0.00000,
0.118,5.09500,0.01945,3.09271,0.00897,0.09908,0.00000,0.00000,
0.119,5.09500,0.01777,3.09271,0.00897,0.09056,0.00000,0.00000,
0.120,5.09500,0.01945,2.24007,0.02364,0.09908,0.00000,0.00000,
0.121,5.09750,0.01966,3.08703,0.08396,0.10019,0.00000,0.00000,
0.122,5.09750,0.01777,0.98798,1.42165,0.09060,0.00000,0.00000,
0.123,5.09500,0.01777,3.07888,0.05869,0.09056,0.00000,0.00000,
0.124,5.09500,0.01945,3.05768,0.02201,0.09908,0.00000,0.00000,
0.125,5.09500,0.01861,2.07215,0.16303,0.09482,0.00000,0.00000,
0.126,5.09750,0.01777,2.12758,0.15244,0.09060,0.00000,0.00000,
