Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.451,5.09750,0.01756,2.21162,0.41835,0.08953,0.00001,0.00000,
0.452,5.09375,0.01840,2.15617,1.30479,0.09373,0.00001,0.00000,
0.453,5.09250,0.01756,1.69868,2.03058,0.08945,0.00001,0.00000,
0.454,5.09500,0.01819,1.69868,2.03058,0.09269,0.00001,0.00000,
0.455,5.10000,0.01840,1.84139,1.78920,0.09384,0.00001,0.00000,
0.456,5.10000,0.01736,2.80613,1.90337,0.08851,0.00001,0.00000,
0.457,5.09375,0.01736,0.84486,1.79899,0.08840,0.00001,0.00000,
0.458,5.09750,0.01861,2.28013,2.74496,0.09486,0.00001,0.00000,
0.459,5.09500,0.01756,3.03691,1.09358,0.08949,0.00001,0.00000,
0.460,5.09750,0.01798,1.93273,1.85689,0.09167,0.00001,0.00000,
0.461,5.09500,0.01736,1.98818,0.18104,0.08843,0.00001,0.00000,
0.462,5.09625,0.01903,2.15454,1.66198,0.09697,0.00001,0.00000,
0.463,5.09625,0.01861,3.09318,0.36371,0.09484,0.00001,0.00000,
0.464,5.09625,0.01882,1.92213,1.24282,0.09591,0.00001,0.00000,
0.465,5.09625,0.01777,1.92213,1.24282,0.09058,0.00001,0.00000,
0.466,5.09375,0.01777,2.13090,0.54802,0.09053,0.00001,0.00000,
0.467,5.09500,0.01840,2.23773,0.14434,0.09375,0.00001,0.00000,
0.468,5.09625,0.01861,1.43447,1.03813,0.09484,0.00001,0.00000,
0.469,5.09500,0.01861,1.60980,1.74517,0.09482,0.00001,0.00000,
0.470,5.09625,0.01819,1.57555,0.79593,0.09271,0.00001,0.00000,
0.471,5.09875,0.01945,1.57555,0.79593,0.09915,0.00001,0.00000,
0.472,5.09500,0.01840,3.07281,0.03425,0.09375,0.00001,0.00000,
0.473,5.09625,0.01882,0.88645,1.46301,0.09591,0.00001,0.00000,
0.474,5.09625,0.01840,2.31113,0.77228,0.09377,0.00001,0.00000,
0.475,5.09875,0.01840,1.98901,2.01347,0.09382,0.00001,0.00000,
0.476,5.09750,0.01798,1.66199,0.18430,0.09167,0.00001,0.00000,
0.477,5.09500,0.01861,1.66199,0.18430,0.09482,0.00001,0.00000,
0.478,5.09375,0.01924,1.91560,0.68339,0.09799,0.00001,0.00000,
0.479,5.09500,0.01777,1.74843,0.12151,0.09056,0.00001,0.00000,
0.480,5.09625,0.01966,1.64241,1.36270,0.10017,0.00001,0.00000,
0.481,5.09375,0.01924,2.41142,1.40592,0.09799,0.00001,0.00000,
0.482,5.09625,0.01777,1.95393,0.66055,0.09058,0.00001,0.00000,
0.483,5.09625,0.01861,0.91336,2.85424,0.09484,0.00001,0.00000,
0.484,5.09500,0.01861,2.05668,2.10643,0.09482,0.00001,0.00000,
0.485,5.09500,0.01903,1.61958,1.20286,0.09695,0.00001,0.00000,
0.486,5.09750,0.01715,2.06810,0.15250,0.08740,0.00001,0.00000,
0.487,5.09625,0.01903,1.25097,0.75189,0.09697,0.00001,0.00000,
0.488,5.09500,0.01756,1.25097,0.75189,0.08949,0.00001,0.00000,
0.489,5.09375,0.01840,2.75145,1.77613,0.09373,0.00001,0.00000,
0.490,5.09125,0.01819,1.62608,0.02773,0.09262,0.00001,0.00000,
0.491,5.09750,0.01819,0.90519,2.04279,0.09273,0.00001,0.00000,
0.492,5.09750,0.01756,2.11455,0.02610,0.08953,0.00001,0.00000,
0.493,5.09500,0.01756,1.62037,2.41058,0.08949,0.00001,0.00000,
0.494,5.09625,0.01945,1.63016,1.14494,0.09910,0.00001,0.00000,
0.495,5.09500,0.01819,0.68827,1.24606,0.09269,0.00001,0.00000,
0.496,5.09500,0.01798,2.06481,0.16473,0.09162,0.00001,0.00000,
0.497,5.09500,0.01819,1.31049,2.28825,0.09269,0.00001,0.00000,
0.498,5.09375,0.01756,1.89274,2.50517,0.08947,0.00001,0.00000,
0.499,5.09500,0.01861,1.89274,2.50517,0.09482,0.00001,0.00000,
0.500,5.09375,0.01777,2.30610,0.64747,0.09053,0.00001,0.00000,
0.501,5.09375,0.01715,1.38383,0.10030,0.08734,0.00001,0.00000,
0.502,5.09375,0.01715,1.54529,0.02609,0.08734,0.00001,0.00000,
0.503,5.09500,0.01882,1.08455,1.68554,0.09588,0.00001,0.00000,
