Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09500,0.01903,2.15927,0.00489,0.09695,0.00000,0.00000,
0.000,5.09500,0.01903,2.26018,1.67823,0.09695,0.00000,0.00000,
0.000,5.09500,0.01861,1.36931,0.46133,0.09482,0.00000,0.00000,
0.000,5.09500,0.01798,1.84613,0.03016,0.09162,0.00000,0.00000,
0.000,5.09750,0.01777,3.08177,0.21273,0.09060,0.00000,0.00000,
0.000,5.09500,0.01861,3.07199,0.01386,0.09482,0.00000,0.00000,
0.000,5.09875,0.01840,3.09726,0.35863,0.09382,0.00000,0.00000,
0.001,5.09750,0.01924,1.73365,2.46477,0.09806,0.00000,0.00000,
0.002,5.09625,0.01861,3.06873,0.01060,0.09484,0.00000,0.00000,
0.003,5.09625,0.01840,2.94647,1.22668,0.09377,0.00000,0.00000,
0.004,5.09625,0.01840,3.00923,1.30003,0.09377,0.00000,0.00000,
0.005,5.09375,0.01882,3.00923,1.30003,0.09586,0.00000,0.00000,
0.006,5.09625,0.01861,3.08912,0.69526,0.09484,0.00000,0.00000,
0.007,5.09750,0.01819,3.06141,0.00652,0.09273,0.00000,0.00000,
0.008,5.09875,0.01861,3.06630,0.00978,0.09489,0.00000,0.00000,
0.009,5.10000,0.01798,3.08831,0.22985,0.09171,0.00000,0.00000,
0.010,5.09500,0.01777,0.84767,2.38735,0.09056,0.00000,0.00000,
0.011,5.09375,0.01903,1.84288,0.00897,0.09692,0.00000,0.00000,
0.012,5.09375,0.01819,3.07853,0.13123,0.09266,0.00000,0.00000,
0.013,5.09625,0.01819,2.16157,0.06847,0.09271,0.00000,0.00000,
0.014,5.09250,0.01903,3.08831,0.20132,0.09690,0.00000,0.00000,
0.015,5.09500,0.01882,2.11022,0.00163,0.09588,0.00000,0.00000,
0.016,5.09625,0.01756,2.11022,0.00163,0.08951,0.00000,0.00000,
0.017,5.09875,0.01882,2.08660,1.27478,0.09595,0.00000,0.00000,
0.018,5.09750,0.01798,3.06469,0.00734,0.09167,0.00000,0.00000,
0.019,5.09500,0.01756,3.05736,1.75323,0.08949,0.00000,0.00000,
0.020,5.09625,0.01861,3.07529,0.00652,0.09484,0.00000,0.00000,
0.021,5.09625,0.01736,1.43209,0.00408,0.08845,0.00000,0.00000,
0.022,5.09750,0.01736,3.08099,0.11493,0.08847,0.00000,0.00000,
0.023,5.09625,0.01966,3.06388,0.01304,0.10017,0.00000,0.00000,
0.024,5.09500,0.01798,3.09404,0.79878,0.09162,0.00000,0.00000,
0.025,5.09750,0.01819,3.07366,0.02119,0.09273,0.00000,0.00000,
0.026,5.09625,0.01777,3.06632,0.00326,0.09058,0.00000,0.00000,
0.027,5.09500,0.01882,3.06632,0.00326,0.09588,0.00000,0.00000,
0.028,5.09875,0.01798,2.26105,1.54948,0.09169,0.00000,0.00000,
0.029,5.09875,0.01945,0.40836,2.11270,0.09915,0.00000,0.00000,
0.030,5.09875,0.01903,1.67581,2.67022,0.09702,0.00000,0.00000,
0.031,5.09625,0.01903,2.06053,0.00163,0.09697,0.00000,0.00000,
0.032,5.09375,0.01777,3.07124,0.04401,0.09053,0.00000,0.00000,
0.033,5.09625,0.01882,3.06879,1.86980,0.09591,0.00000,0.00000,
0.034,5.09750,0.01945,3.07124,0.04238,0.09913,0.00000,0.00000,
0.035,5.09625,0.01736,1.95946,2.40287,0.08845,0.00000,0.00000,
0.036,5.09500,0.01945,0.64881,1.09466,0.09908,0.00000,0.00000,
0.037,5.09875,0.01861,3.09243,0.99440,0.09489,0.00000,0.00000,
0.038,5.09500,0.01840,3.09243,0.99440,0.09375,0.00000,0.00000,
0.039,5.09500,0.01966,1.78262,2.70613,0.10014,0.00000,0.00000,
0.040,5.09500,0.01966,1.88940,0.00326,0.10014,0.00000,0.00000,
0.041,5.09625,0.01882,2.08991,2.94984,0.09591,0.00000,0.00000,
0.042,5.09500,0.01819,0.80532,2.29043,0.09269,0.00000,0.00000,
0.043,5.09625,0.01840,0.41407,2.51376,0.09377,0.00000,0.00000,
0.044,5.09375,0.01777,1.56499,0.47602,0.09053,0.00000,0.00000,
0.045,5.09625,0.01756,1.67258,1.16641,0.08951,0.00000,0.00000,
0.046,5.09375,0.01819,1.72475,0.35864,0.09266,0.00000,0.00000,
0.047,5.09750,0.01736,0.79472,1.48674,0.08847,0.00000,0.00000,
0.048,5.09750,0.01861,2.95392,0.82162,0.09486,0.00000,0.00000,
0.049,5.09500,0.01861,2.95392,0.82162,0.09482,0.00000,0.00000,
0.050,5.09500,0.01861,2.84158,1.76967,0.09482,0.00000,0.00000,
