Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09625,0.01861,2.41210,0.00326,0.09484,0.00000,0.00000,
0.000,5.09375,0.01945,2.30939,1.72980,0.09905,0.00000,0.00000,
0.000,5.09750,0.01945,2.71372,1.59122,0.09913,0.00000,0.00000,
0.000,5.09250,0.01798,2.83600,2.76345,0.09158,0.00000,0.00000,
0.000,5.09500,0.01861,2.36075,1.85779,0.09482,0.00000,0.00000,
0.000,5.09500,0.01903,1.42085,1.65725,0.09695,0.00000,0.00000,
0.000,5.09625,0.01903,2.26211,1.67030,0.09697,0.00000,0.00000,
0.000,5.09875,0.01736,2.75366,2.35586,0.08849,0.00000,0.00000,
0.000,5.09750,0.01903,2.15859,1.80806,0.09700,0.00000,0.00000,
0.001,5.09750,0.01924,1.96050,1.41922,0.09806,0.00000,0.00000,
0.002,5.09625,0.01798,1.96050,1.41922,0.09164,0.00000,0.00000,
0.003,5.09625,0.01966,3.17919,0.00571,0.10017,0.00000,0.00000,
0.004,5.09750,0.01882,3.05691,0.02527,0.09593,0.00000,0.00000,
0.005,5.10000,0.01861,1.58144,1.71350,0.09491,0.00000,0.00000,
0.006,5.10000,0.01945,2.12924,1.58552,0.09918,0.00000,0.00000,
0.007,5.09625,0.01945,1.73796,2.79769,0.09910,0.00000,0.00000,
0.008,5.09500,0.01861,1.97925,1.79991,0.09482,0.00000,0.00000,
0.009,5.09875,0.01798,1.93849,1.19831,0.09169,0.00000,0.00000,
0.010,5.09500,0.01924,1.59530,1.58226,0.09801,0.00000,0.00000,
0.011,5.09750,0.01694,2.09011,0.48014,0.08634,0.00000,0.00000,
0.012,5.09625,0.01840,2.44716,0.89262,0.09377,0.00000,0.00000,
0.013,5.09625,0.01819,2.44716,0.89262,0.09271,0.00000,0.00000,
0.014,5.09500,0.01736,3.06016,0.01956,0.08843,0.00000,0.00000,
0.015,5.09500,0.01736,2.34281,0.93256,0.08843,0.00000,0.00000,
0.016,5.09500,0.01736,1.81132,1.16325,0.08843,0.00000,0.00000,
0.017,5.09500,0.01861,1.96375,2.31591,0.09482,0.00000,0.00000,
0.018,5.09750,0.01819,2.23032,1.37112,0.09273,0.00000,0.00000,
0.019,5.09625,0.01798,2.84985,2.78137,0.09164,0.00000,0.00000,
0.020,5.09500,0.01756,1.50318,2.03875,0.08949,0.00000,0.00000,
0.021,5.09750,0.01903,3.00229,1.68170,0.09700,0.00000,0.00000,
0.022,5.09875,0.01882,1.90262,2.38601,0.09595,0.00000,0.00000,
0.023,5.09500,0.01819,2.82702,2.42514,0.09269,0.00000,0.00000,
0.024,5.09500,0.01945,2.82702,2.42514,0.09908,0.00000,0.00000,
0.025,5.09625,0.01945,2.05669,2.96316,0.09910,0.00000,0.00000,
0.026,5.09625,0.01966,1.96620,0.00652,0.10017,0.00000,0.00000,
0.027,5.09375,0.01861,1.45672,0.71899,0.09479,0.00000,0.00000,
0.028,5.09500,0.01798,2.03549,0.96191,0.09162,0.00000,0.00000,
0.029,5.09625,0.01924,1.73225,2.55476,0.09804,0.00000,0.00000,
0.030,5.09625,0.01798,2.14799,1.22929,0.09164,0.00000,0.00000,
0.031,5.09625,0.01966,1.80643,1.52927,0.10017,0.00000,0.00000,
0.032,5.09500,0.01903,1.79094,2.07625,0.09695,0.00000,0.00000,
0.033,5.09500,0.01840,2.72758,2.49525,0.09375,0.00000,0.00000,
0.034,5.09500,0.01840,3.05609,0.02446,0.09375,0.00000,0.00000,
0.035,5.09500,0.01903,3.05609,0.02446,0.09695,0.00000,0.00000,
0.036,5.09500,0.01903,3.10825,0.00408,0.09695,0.00000,0.00000,
