Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.10125,0.00544,1.42073,1.40443,0.02773,0.00000,0.00000,
0.000,5.09875,0.00523,3.11126,0.11167,0.02665,0.00000,0.00000,
0.000,5.09750,0.00544,0.43527,1.59598,0.02771,0.00000,0.00000,
0.000,5.09750,0.00523,2.49260,1.31966,0.02665,0.00000,0.00000,
0.000,5.09750,0.00606,0.78902,1.07920,0.03091,0.00000,0.00000,
0.000,5.09625,0.00502,2.44940,1.19576,0.02557,0.00000,0.00000,
0.000,5.09750,0.00585,1.36693,1.38242,0.02984,0.00000,0.00000,
0.000,5.09750,0.00585,1.81932,2.56188,0.02984,0.00000,0.00000,
0.000,5.09875,0.00565,3.00774,1.83399,0.02879,0.00000,0.00000,
0.000,5.10125,0.00585,2.45184,0.01060,0.02987,0.00000,0.00000,
0.000,5.09875,0.00544,2.45184,0.01060,0.02772,0.00000,0.00000,
0.000,5.09875,0.00544,1.34658,1.43298,0.02772,0.00000,0.00000,
0.000,5.09750,0.00565,2.20490,1.70686,0.02878,0.00000,0.00000,
0.000,5.09875,0.00523,2.49100,1.88618,0.02665,0.00000,0.00000,
0.000,5.10000,0.00565,3.12027,0.19481,0.02879,0.00000,0.00000,
0.000,5.09625,0.00502,2.65158,1.15502,0.02557,0.00000,0.00000,
0.000,5.09625,0.00502,1.04906,2.03861,0.02557,0.00000,0.00000,
0.000,5.10000,0.00544,1.45988,3.01512,0.02773,0.00000,0.00000,
0.001,5.09625,0.00585,2.93769,1.34169,0.02984,0.00000,0.00000,
0.002,5.09875,0.00523,3.10316,0.02201,0.02665,0.00000,0.00000,
0.003,5.09875,0.00523,0.86566,1.19985,0.02665,0.00000,0.00000,
0.004,5.09750,0.00523,0.86566,1.19985,0.02665,0.00000,0.00000,
0.005,5.09750,0.00523,0.90811,2.58492,0.02665,0.00000,0.00000,
0.006,5.09750,0.00544,0.94723,1.11516,0.02771,0.00000,0.00000,
0.007,5.09750,0.00606,1.68089,0.03913,0.03091,0.00000,0.00000,
0.008,5.09750,0.00606,1.62138,2.00044,0.03091,0.00000,0.00000,
0.009,5.09750,0.00523,2.05261,0.80784,0.02665,0.00000,0.00000,
0.010,5.09875,0.00565,1.25782,1.29042,0.02879,0.00000,0.00000,
0.011,5.10000,0.00544,1.00267,3.03164,0.02773,0.00000,0.00000,
0.012,5.09875,0.00523,2.37624,1.30020,0.02665,0.00000,0.00000,
0.013,5.09875,0.00565,1.47302,0.01956,0.02879,0.00000,0.00000,
0.014,5.10000,0.00544,1.47302,0.01956,0.02773,0.00000,0.00000,
0.015,5.10125,0.00544,0.95294,2.00126,0.02773,0.00000,0.00000,
0.016,5.09875,0.00585,0.95294,2.00126,0.02985,0.00000,0.00000,
0.017,5.09875,0.00585,0.70023,1.50237,0.02985,0.00000,0.00000,
0.018,5.10000,0.00585,0.47199,2.48954,0.02986,0.00000,0.00000,
0.019,5.09875,0.00502,0.72224,1.71350,0.02559,0.00000,0.00000,
0.020,5.09875,0.00585,1.37520,0.02201,0.02985,0.00000,0.00000,
0.021,5.09750,0.00523,3.12864,0.38232,0.02665,0.00000,0.00000,
0.022,5.09875,0.00606,0.48910,2.83028,0.03092,0.00000,0.00000,
0.023,5.09875,0.00565,3.12619,0.36194,0.02879,0.00000,0.00000,
0.024,5.09750,0.00544,2.99413,0.65295,0.02771,0.00000,0.00000,
0.025,5.09875,0.00565,1.05402,1.39069,0.02879,0.00000,0.00000,
0.026,5.09875,0.00565,0.87550,1.87164,0.02879,0.00000,0.00000,
0.027,5.09875,0.00565,0.87550,1.87164,0.02879,0.00000,0.00000,
0.028,5.09750,0.00606,1.45343,1.49663,0.03091,0.00000,0.00000,
0.029,5.09750,0.00565,2.98186,1.87487,0.02878,0.00000,0.00000,
0.030,5.09750,0.00523,0.48828,2.63704,0.02665,0.00000,0.00000,
0.031,5.10000,0.00544,3.12369,0.45567,0.02773,0.00000,0.00000,
0.032,5.09875,0.00544,0.56572,1.89199,0.02772,0.00000,0.00000,
0.033,5.10000,0.00544,3.15222,0.21357,0.02773,0.00000,0.00000,
0.034,5.09750,0.00565,2.13572,1.54962,0.02878,0.00000,0.00000,
0.035,5.09750,0.00565,1.27491,2.00937,0.02878,0.00000,0.00000,
0.036,5.10125,0.00502,2.01100,1.69553,0.02560,0.00000,0.00000,
0.037,5.10125,0.00502,2.88893,1.02384,0.02560,0.00000,0.00000,
0.038,5.10000,0.00585,2.88893,1.02384,0.02986,0.00000,0.00000,
0.039,5.09625,0.00565,2.17478,0.57630,0.02877,0.00000,0.00000,
0.040,5.09625,0.00606,3.06083,1.65309,0.03090,0.00000,0.00000,
0.041,5.09875,0.00606,3.11055,0.05135,0.03092,0.00000,0.00000,
0.042,5.10000,0.00606,0.45647,2.69891,0.03093,0.00000,0.00000,
0.043,5.10125,0.00565,3.11462,0.08070,0.02880,0.00000,0.00000,
0.044,5.10125,0.00544,0.51353,2.58071,0.02773,0.00000,0.00000,
0.045,5.09750,0.00544,1.06782,2.00278,0.02771,0.00000,0.00000,
0.046,5.10125,0.00544,0.80128,2.01582,0.02773,0.00000,0.00000,
0.047,5.10000,0.00565,1.83079,0.87301,0.02879,0.00000,0.00000,
0.048,5.09875,0.00606,2.23346,0.97245,0.03092,0.00000,0.00000,
0.049,5.09625,0.00523,2.23346,0.97245,0.02664,0.00000,0.00000,
0.050,5.09875,0.00481,0.81506,1.61299,0.02452,0.00000,0.00000,
