Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09875,0.00544,2.36478,1.70369,0.02772,0.00000,0.00000,
0.000,5.09625,0.00544,1.18443,2.68922,0.02771,0.00000,0.00000,
0.000,5.09500,0.00565,2.31425,1.58060,0.02876,0.00000,0.00000,
0.000,5.09875,0.00544,3.09191,0.88445,0.02772,0.00000,0.00000,
0.000,5.09875,0.00544,1.84879,0.01141,0.02772,0.00000,0.00000,
0.000,5.09875,0.00544,3.11392,0.07826,0.02772,0.00000,0.00000,
0.000,5.09625,0.00544,0.47279,1.75831,0.02771,0.00000,0.00000,
0.000,5.10000,0.00502,1.29611,1.45588,0.02559,0.00000,0.00000,
0.000,5.10125,0.00565,1.84390,0.00652,0.02880,0.00000,0.00000,
0.000,5.09875,0.00544,1.38496,1.48441,0.02772,0.00000,0.00000,
0.000,5.09875,0.00565,0.64235,1.35236,0.02879,0.00000,0.00000,
0.000,5.10000,0.00585,0.64235,1.35236,0.02986,0.00000,0.00000,
0.000,5.09625,0.00544,1.65235,0.96924,0.02771,0.00000,0.00000,
0.000,5.09625,0.00606,1.65235,0.96924,0.03090,0.00000,0.00000,
0.000,5.10000,0.00606,1.61730,0.01141,0.03093,0.00000,0.00000,
0.000,5.09750,0.00606,3.04303,1.56350,0.03091,0.00000,0.00000,
0.000,5.09875,0.00481,2.71289,2.81397,0.02452,0.00000,0.00000,
0.000,5.09750,0.00523,3.10825,0.06766,0.02665,0.00000,0.00000,
0.000,5.09875,0.00585,0.98473,2.05668,0.02985,0.00000,0.00000,
0.000,5.10250,0.00502,1.57573,1.92625,0.02561,0.00000,0.00000,
0.000,5.09875,0.00544,2.99168,1.90668,0.02772,0.00000,0.00000,
0.000,5.10000,0.00585,2.34280,2.13004,0.02986,0.00000,0.00000,
0.001,5.10000,0.00565,1.53578,2.03793,0.02879,0.00000,0.00000,
0.002,5.09875,0.00565,1.53578,2.03793,0.02879,0.00000,0.00000,
0.003,5.09875,0.00544,1.72897,0.01223,0.02772,0.00000,0.00000,
0.004,5.09875,0.00544,1.18688,0.98635,0.02772,0.00000,0.00000,
0.005,5.10125,0.00523,3.10905,0.03913,0.02667,0.00000,0.00000,
0.006,5.09750,0.00523,1.39720,0.00734,0.02665,0.00000,0.00000,
0.007,5.09875,0.00502,0.65621,1.19177,0.02559,0.00000,0.00000,
0.008,5.10125,0.00544,3.12291,0.29183,0.02773,0.00000,0.00000,
0.009,5.09750,0.00544,2.84004,0.84777,0.02771,0.00000,0.00000,
0.010,5.09750,0.00544,2.00939,2.04362,0.02771,0.00000,0.00000,
0.011,5.10000,0.00544,1.76158,0.14265,0.02773,0.00000,0.00000,
0.012,5.09875,0.00585,1.73794,0.11086,0.02985,0.00000,0.00000,
0.013,5.09875,0.00502,1.73794,0.11086,0.02559,0.00000,0.00000,
0.014,5.10000,0.00565,3.12449,0.01141,0.02879,0.00000,0.00000,
0.015,5.09750,0.00502,2.24249,1.94170,0.02558,0.00000,0.00000,
0.016,5.09750,0.00544,2.50660,2.54003,0.02771,0.00000,0.00000,
0.017,5.10125,0.00544,1.12247,1.54146,0.02773,0.00000,0.00000,
0.018,5.09625,0.00502,1.69879,1.83818,0.02557,0.00000,0.00000,
0.019,5.09625,0.00502,1.68982,1.21703,0.02557,0.00000,0.00000,
0.020,5.10125,0.00502,1.59118,0.92113,0.02560,0.00000,0.00000,
0.021,5.09500,0.00481,2.45280,1.17056,0.02450,0.00000,0.00000,
0.022,5.09750,0.00544,3.10656,0.02282,0.02771,0.00000,0.00000,
0.023,5.09875,0.00565,1.95882,1.99061,0.02879,0.00000,0.00000,
0.024,5.09750,0.00502,1.95882,1.99061,0.02558,0.00000,0.00000,
0.025,5.09875,0.00565,2.56929,1.80470,0.02879,0.00000,0.00000,
0.026,5.10000,0.00544,1.57972,1.06537,0.02773,0.00000,0.00000,
0.027,5.09875,0.00544,3.09749,0.02119,0.02772,0.00000,0.00000,
0.028,5.09875,0.00544,3.10646,0.04728,0.02772,0.00000,0.00000,
0.029,5.09500,0.00544,3.11868,0.44669,0.02770,0.00000,0.00000,
0.030,5.09750,0.00544,2.23019,0.00978,0.02771,0.00000,0.00000,
0.031,5.09875,0.00565,1.48027,1.57646,0.02879,0.00000,0.00000,
0.032,5.10000,0.00523,0.92762,1.70362,0.02666,0.00000,0.00000,
0.033,5.09875,0.00565,1.76231,0.01386,0.02879,0.00000,0.00000,
0.034,5.09875,0.00585,2.11608,0.00815,0.02985,0.00000,0.00000,
0.035,5.10125,0.00565,2.11608,0.00815,0.02880,0.00000,0.00000,
0.036,5.09750,0.00606,3.10401,0.02038,0.03091,0.00000,0.00000,
0.037,5.09750,0.00502,2.74046,2.71764,0.02558,0.00000,0.00000,
0.038,5.09750,0.00502,1.88376,0.00815,0.02558,0.00000,0.00000,
0.039,5.09875,0.00565,2.22938,0.00815,0.02879,0.00000,0.00000,
0.040,5.10250,0.00502,2.67444,2.52283,0.02561,0.00000,0.00000,
0.041,5.10000,0.00460,3.10972,0.76378,0.02346,0.00000,0.00000,
0.042,5.10250,0.00565,0.92517,3.02331,0.02881,0.00000,0.00000,
0.043,5.09875,0.00565,1.57809,0.01223,0.02879,0.00000,0.00000,
0.044,5.09875,0.00523,0.52331,1.76231,0.02665,0.00000,0.00000,
0.045,5.10125,0.00606,3.12439,0.24291,0.03093,0.00000,0.00000,
0.046,5.10125,0.00544,3.12439,0.24291,0.02773,0.00000,0.00000,
0.047,5.09750,0.00544,2.09651,0.02771,0.02771,0.00000,0.00000,
0.048,5.09750,0.00544,1.73134,1.26508,0.02771,0.00000,0.00000,
0.049,5.10125,0.00585,3.09831,0.01141,0.02987,0.00000,0.00000,
0.050,5.10125,0.00502,2.25709,0.01304,0.02560,0.00000,0.00000,
0.051,5.09625,0.00544,1.75334,0.04239,0.02771,0.00000,0.00000,
0.052,5.10000,0.00585,2.98011,0.98386,0.02986,0.00000,0.00000,
0.053,5.10125,0.00544,1.83567,0.00978,0.02773,0.00000,0.00000,
0.054,5.09875,0.00544,1.27812,1.64412,0.02772,0.00000,0.00000,
0.055,5.09875,0.00585,1.84056,0.01793,0.02985,0.00000,0.00000,
0.056,5.10125,0.00585,2.21389,0.01386,0.02987,0.00000,0.00000,
0.057,5.09875,0.00544,2.21389,0.01386,0.02772,0.00000,0.00000,
0.058,5.09750,0.00606,3.10327,0.01630,0.03091,0.00000,0.00000,
0.059,5.09875,0.00523,0.55756,1.66290,0.02665,0.00000,0.00000,
0.060,5.10125,0.00627,2.62152,1.41184,0.03200,0.00000,0.00000,
0.061,5.09875,0.00585,0.70429,1.31728,0.02985,0.00000,0.00000,
0.062,5.09875,0.00544,2.73645,1.36945,0.02772,0.00000,0.00000,
0.063,5.10125,0.00544,2.06558,0.01141,0.02773,0.00000,0.00000,
0.064,5.10125,0.00544,0.43773,1.63437,0.02773,0.00000,0.00000,
0.065,5.10125,0.00544,3.06414,1.49906,0.02773,0.00000,0.00000,
0.066,5.10250,0.00502,3.09838,0.01223,0.02561,0.00000,0.00000,
0.067,5.10000,0.00502,3.09919,0.01712,0.02559,0.00000,0.00000,
0.068,5.10125,0.00523,3.09919,0.01712,0.02667,0.00000,0.00000,
0.069,5.10000,0.00544,2.02811,1.91888,0.02773,0.00000,0.00000,
0.070,5.10000,0.00523,0.67006,1.54717,0.02666,0.00000,0.00000,
0.071,5.10000,0.00565,1.47462,0.83472,0.02879,0.00000,0.00000,
0.072,5.10000,0.00606,2.12185,1.78927,0.03093,0.00000,0.00000,
0.073,5.09875,0.00544,0.83635,2.45036,0.02772,0.00000,0.00000,
0.074,5.09875,0.00544,3.15955,0.01141,0.02772,0.00000,0.00000,
0.075,5.09750,0.00502,3.10330,0.02038,0.02558,0.00000,0.00000,
0.076,5.09750,0.00544,1.13796,1.83410,0.02771,0.00000,0.00000,
0.077,5.09875,0.00544,1.77052,0.01060,0.02772,0.00000,0.00000,
0.078,5.10000,0.00544,3.09678,0.01386,0.02773,0.00000,0.00000,
0.079,5.09875,0.00606,3.09678,0.01386,0.03092,0.00000,0.00000,
0.080,5.09750,0.00523,3.11966,0.10597,0.02665,0.00000,0.00000,
0.081,5.09875,0.00544,1.29612,1.66784,0.02772,0.00000,0.00000,
0.082,5.09750,0.00544,0.52579,2.42432,0.02771,0.00000,0.00000,
0.083,5.09750,0.00565,0.45976,2.23439,0.02878,0.00000,0.00000,
0.084,5.09750,0.00565,3.10173,0.01956,0.02878,0.00000,0.00000,
0.085,5.09875,0.00606,0.80620,2.94033,0.03092,0.00000,0.00000,
0.086,5.10125,0.00565,1.52356,0.00978,0.02880,0.00000,0.00000,
0.087,5.10000,0.00544,3.18732,0.01141,0.02773,0.00000,0.00000,
0.088,5.09750,0.00606,3.09276,0.01467,0.03091,0.00000,0.00000,
0.089,5.09875,0.00544,1.06217,1.40291,0.02772,0.00000,0.00000,
0.090,5.09875,0.00565,1.06217,1.40291,0.02879,0.00000,0.00000,
0.091,5.10125,0.00565,1.94751,1.94017,0.02880,0.00000,0.00000,
0.092,5.10125,0.00565,2.62249,1.79507,0.02880,0.00000,0.00000,
0.093,5.09750,0.00565,1.90512,0.01060,0.02878,0.00000,0.00000,
0.094,5.09875,0.00585,3.09938,0.01956,0.02985,0.00000,0.00000,
0.095,5.09875,0.00565,3.10754,0.03098,0.02879,0.00000,0.00000,
0.096,5.10000,0.00523,1.60268,0.00897,0.02666,0.00000,0.00000,
0.097,5.10000,0.00565,0.76629,0.98150,0.02879,0.00000,0.00000,
0.098,5.10000,0.00523,2.10973,0.00978,0.02666,0.00000,0.00000,
0.099,5.09750,0.00544,1.63447,1.82278,0.02771,0.00000,0.00000,
0.100,5.10125,0.00585,1.56437,0.01549,0.02987,0.00000,0.00000,
0.101,5.10125,0.00523,1.56437,0.01549,0.02667,0.00000,0.00000,
0.102,5.10000,0.00523,2.99341,0.62933,0.02666,0.00000,0.00000,
0.103,5.09750,0.00565,0.66928,1.36138,0.02878,0.00000,0.00000,
0.104,5.09875,0.00523,1.45757,0.01141,0.02665,0.00000,0.00000,
0.105,5.09875,0.00585,1.70539,0.17038,0.02985,0.00000,0.00000,
0.106,5.10000,0.00523,1.42823,0.00897,0.02666,0.00000,0.00000,
0.107,5.09750,0.00544,0.59836,1.81789,0.02771,0.00000,0.00000,
0.108,5.09875,0.00523,3.09041,0.02120,0.02665,0.00000,0.00000,
0.109,5.10125,0.00523,2.08935,0.10679,0.02667,0.00000,0.00000,
0.110,5.10125,0.00565,3.11324,0.07174,0.02880,0.00000,0.00000,
0.111,5.09875,0.00565,2.42766,1.27008,0.02879,0.00000,0.00000,
0.112,5.10375,0.00544,2.42766,1.27008,0.02775,0.00000,0.00000,
0.113,5.10125,0.00481,1.54072,2.94693,0.02453,0.00000,0.00000,
0.114,5.10125,0.00585,1.65729,0.01223,0.02987,0.00000,0.00000,
0.115,5.10125,0.00627,3.12301,0.43776,0.03200,0.00000,0.00000,
0.116,5.10000,0.00585,3.10344,0.02201,0.02986,0.00000,0.00000,
0.117,5.10125,0.00544,1.74778,0.01304,0.02773,0.00000,0.00000,
0.118,5.09875,0.00523,3.10589,0.04810,0.02665,0.00000,0.00000,
0.119,5.09875,0.00502,0.95215,1.20404,0.02559,0.00000,0.00000,
0.120,5.09875,0.00502,3.16051,0.01630,0.02559,0.00000,0.00000,
0.121,5.09875,0.00502,1.75267,0.53477,0.02559,0.00000,0.00000,
0.122,5.09750,0.00585,0.76465,2.70971,0.02984,0.00000,0.00000,
0.123,5.10125,0.00585,0.76465,2.70971,0.02987,0.00000,0.00000,
0.124,5.09875,0.00544,1.79343,0.14837,0.02772,0.00000,0.00000,
0.125,5.10000,0.00523,3.10100,0.01304,0.02666,0.00000,0.00000,
0.126,5.09750,0.00460,1.50322,0.01060,0.02345,0.00000,0.00000,
0.127,5.09750,0.00606,3.09856,0.02120,0.03091,0.00000,0.00000,
0.128,5.09750,0.00585,0.76710,1.02796,0.02984,0.00000,0.00000,
0.129,5.09750,0.00585,3.11323,0.09456,0.02984,0.00000,0.00000,
0.130,5.09625,0.00565,3.17518,0.01386,0.02877,0.00000,0.00000,
0.131,5.09875,0.00502,0.74916,1.26192,0.02559,0.00000,0.00000,
0.132,5.10125,0.00502,0.58939,1.82033,0.02560,0.00000,0.00000,
0.133,5.10000,0.00565,2.20021,0.01304,0.02879,0.00000,0.00000,
0.134,5.09875,0.00565,2.20021,0.01304,0.02879,0.00000,0.00000,
0.135,5.09875,0.00481,0.77362,1.63283,0.02452,0.00000,0.00000,
0.136,5.09625,0.00523,0.55596,1.06464,0.02664,0.00000,0.00000,
0.137,5.09625,0.00585,1.82848,0.00978,0.02984,0.00000,0.00000,
0.138,5.09875,0.00585,3.10181,0.02772,0.02985,0.00000,0.00000,
0.139,5.10000,0.00502,2.53199,1.38990,0.02559,0.00000,0.00000,
0.140,5.10125,0.00502,3.10263,0.02446,0.02560,0.00000,0.00000,
0.141,5.09750,0.00544,3.12138,0.23151,0.02771,0.00000,0.00000,
0.142,5.10000,0.00544,2.51080,1.31002,0.02773,0.00000,0.00000,
0.143,5.09625,0.00544,3.09855,0.02690,0.02771,0.00000,0.00000,
0.144,5.10000,0.00544,3.12056,0.50705,0.02773,0.00000,0.00000,
0.145,5.09875,0.00606,3.12056,0.50705,0.03092,0.00000,0.00000,
0.146,5.09875,0.00565,2.75862,0.91791,0.02879,0.00000,0.00000,
0.147,5.09875,0.00565,3.09611,0.01060,0.02879,0.00000,0.00000,
0.148,5.09875,0.00544,2.08283,0.00897,0.02772,0.00000,0.00000,
0.149,5.09625,0.00585,3.08633,1.18856,0.02984,0.00000,0.00000,
0.150,5.10000,0.00585,3.20128,0.01304,0.02986,0.00000,0.00000,
0.151,5.09750,0.00460,1.86517,0.07418,0.02345,0.00000,0.00000,
0.152,5.09750,0.00523,1.20160,0.81275,0.02665,0.00000,0.00000,
0.153,5.09625,0.00565,1.20160,0.81275,0.02877,0.00000,0.00000,
0.154,5.10000,0.00565,0.54129,1.44779,0.02879,0.00000,0.00000,
0.155,5.10000,0.00544,2.19451,1.11845,0.02773,0.00000,0.00000,
0.156,5.09875,0.00544,3.09367,1.20486,0.02772,0.00000,0.00000,
0.157,5.09750,0.00544,3.09367,1.20486,0.02771,0.00000,0.00000,
0.158,5.10000,0.00523,0.54781,2.68117,0.02666,0.00000,0.00000,
