Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.000,5.09875,0.00585,3.06400,0.33519,0.02985,0.00000,0.00000,
0.000,5.10000,0.00523,2.21992,0.02854,0.02666,0.00000,0.00000,
0.000,5.09875,0.00565,2.21992,0.02854,0.02879,0.00000,0.00000,
0.000,5.09625,0.00585,1.31530,1.40092,0.02984,0.00000,0.00000,
0.000,5.09625,0.00544,3.14432,0.23485,0.02771,0.00000,0.00000,
0.000,5.09750,0.00544,1.85430,2.06142,0.02771,0.00000,0.00000,
0.000,5.09875,0.00606,2.95513,1.40826,0.03092,0.00000,0.00000,
0.000,5.09750,0.00502,1.83717,1.78499,0.02558,0.00000,0.00000,
0.000,5.10125,0.00606,0.97281,1.39765,0.03093,0.00000,0.00000,
0.000,5.09625,0.00585,1.75971,1.45637,0.02984,0.00000,0.00000,
0.000,5.09875,0.00523,2.14622,0.22424,0.02665,0.00000,0.00000,
0.000,5.10000,0.00544,1.54933,2.99264,0.02773,0.00000,0.00000,
0.000,5.09750,0.00544,1.92116,0.79668,0.02771,0.00000,0.00000,
0.000,5.09750,0.00585,1.92116,0.79668,0.02984,0.00000,0.00000,
0.000,5.09500,0.00585,0.73128,1.29543,0.02983,0.00000,0.00000,
0.000,5.09625,0.00481,1.33130,0.87476,0.02451,0.00000,0.00000,
0.000,5.09750,0.00606,0.99542,1.57587,0.03091,0.00000,0.00000,
0.000,5.09875,0.00523,1.79354,2.41965,0.02665,0.00000,0.00000,
0.000,5.09875,0.00606,1.68756,0.07174,0.03092,0.00000,0.00000,
0.000,5.10125,0.00544,2.99848,0.74187,0.02773,0.00000,0.00000,
0.000,5.10125,0.00544,2.11557,1.28891,0.02773,0.00000,0.00000,
0.000,5.10000,0.00585,2.64629,1.56446,0.02986,0.00000,0.00000,
0.000,5.10000,0.00502,1.96475,0.85112,0.02559,0.00000,0.00000,
0.000,5.09750,0.00523,3.01397,0.18669,0.02665,0.00000,0.00000,
0.001,5.09750,0.00523,3.01397,0.18669,0.02665,0.00000,0.00000,
0.002,5.09750,0.00481,1.75523,1.23266,0.02452,0.00000,0.00000,
